,target,id,date,query,user,input,input_processed,GPT Positive,GPT Negative
500,4,1553113167,Sat Apr 18 13:24:28 PDT 2009,NO_QUERY,LaceySueM,@JasonM04 Hey darlin! I have an iphone and all you do is upload the app. In the app store search twitter. I think the best one is tweetie ,USERNAME Hey darlin! I have an iphone and all you do is upload the app. In the app store search twitter. I think the best one is tweetie ,1,0
501,0,2325622559,Thu Jun 25 05:47:09 PDT 2009,NO_QUERY,SocialiteEst783,@luvinmycurves where was my invitation to last nights meal ,USERNAME where was my invitation to last nights meal ,0,1
502,4,2050005024,Fri Jun 05 17:53:40 PDT 2009,NO_QUERY,hey_molly,@sometimes94 Whaaatever ,USERNAME Whaaatever ,0,0
503,4,1968333549,Fri May 29 21:13:23 PDT 2009,NO_QUERY,DavidFeng,@sdweathers I guess it's from Caoxi Road then. Next stops Longcao or Yishan?  Hope there was A/C...,USERNAME I guess it's from Caoxi Road then. Next stops Longcao or Yishan?  Hope there was A/C...,1,0
504,4,2058415324,Sat Jun 06 14:53:51 PDT 2009,NO_QUERY,hiabowman,Sticking with #StudioGhibli I'm going to watch Whisper of the Heart ,Sticking with StudioGhibli I'm going to watch Whisper of the Heart ,1,0
505,4,2060614660,Sat Jun 06 19:14:23 PDT 2009,NO_QUERY,witenike,@dani3boyz LOL! I'll be sure to DM you when/if it happens! ,USERNAME LOL! I'll be sure to DM you when/if it happens! ,1,0
506,4,1550965493,Sat Apr 18 07:46:02 PDT 2009,NO_QUERY,jnoe,@mikeybouchereau lol yes you Mikey. lol crazy night ,USERNAME lol yes you Mikey. lol crazy night ,0,0
507,4,1695250039,Mon May 04 05:38:38 PDT 2009,NO_QUERY,TheiC0NRobieJ,Headed to drop my lil cuz off at the bus stop! Then its back to the bed to read my book!  relaXin on my day off.,Headed to drop my lil cuz off at the bus stop! Then its back to the bed to read my book!  relaXin on my day off.,1,0
508,4,1468281086,Tue Apr 07 00:43:24 PDT 2009,NO_QUERY,JohnnyLaird,@darrinreeves &quot;tate st ives&quot;...like the roof cafe ,USERNAME &quot;tate st ives&quot;...like the roof cafe ,1,0
509,4,2044009010,Fri Jun 05 08:44:14 PDT 2009,NO_QUERY,robinvossen,SuperPleased w/ a headache ( Crypty ) soon dinner ,SuperPleased w/ a headache ( Crypty ) soon dinner ,0,0
510,4,1754158538,Sun May 10 05:13:07 PDT 2009,NO_QUERY,svn8teen,@redallisonblack I'm sure you're going to have a successful career. Keep it up ,USERNAME I'm sure you're going to have a successful career. Keep it up ,1,0
511,4,1984466663,Sun May 31 15:09:47 PDT 2009,NO_QUERY,B_ritEnsign,@alipaigereyn whats wrong with bebeto ? I hope he is okay .. and I will be seeing you next saturdayy on the beachh !! ,USERNAME whats wrong with bebeto ? I hope he is okay .. and I will be seeing you next saturdayy on the beachh !! ,1,0
512,4,2175025476,Sun Jun 14 23:54:06 PDT 2009,NO_QUERY,thekbomb20,"back in Athens, eating popcorn and watching murder documentaries. Life is good ","back in Athens, eating popcorn and watching murder documentaries. Life is good ",1,0
