,target,id,date,query,user,input,input_processed,GPT Positive,GPT Negative
28500,4,2176587920,Mon Jun 15 04:15:53 PDT 2009,NO_QUERY,Chrissydedek,Going to the hospital to see josh today. Im so excited. ,Going to the hospital to see josh today. Im so excited. ,Yes,No
28501,0,2218535587,Wed Jun 17 22:39:44 PDT 2009,NO_QUERY,tupanama88rm,my glasses are broken. for a second i thought my eye was going blurry to then realize that the lense had fallen out. ,my glasses are broken. for a second i thought my eye was going blurry to then realize that the lense had fallen out. ,No,Yes
28502,0,1677610602,Sat May 02 03:01:18 PDT 2009,NO_QUERY,jacko1123,is wondering what its like to be famous ,is wondering what its like to be famous ,No,No
28503,0,1990277420,Mon Jun 01 04:25:01 PDT 2009,NO_QUERY,sugabee,"back home and off to work.  BOOOOO!!! Sans BlackBerry.  *sigh. Replacing my license today, and calling to convince Telus for a new phone","back home and off to work.  BOOOOO!!! Sans BlackBerry.  *sigh. Replacing my license today, and calling to convince Telus for a new phone",No,Yes
28504,4,2065817293,Sun Jun 07 09:20:57 PDT 2009,NO_QUERY,ogreenthumb,@goaliemom31 Part of it... me and my buddy work on the Datsyuk site... Did u see any mistakes ,USERNAME Part of it... me and my buddy work on the Datsyuk site... Did u see any mistakes ,No,No
28505,4,1979286331,Sun May 31 02:23:57 PDT 2009,NO_QUERY,mcflyangel07,mmm.... BREAKIE TIME  sophies back today cant wait to see her and then we can tell eachother about EVERYTHING ! ! ! i love sophie ! ! !,mmm.... BREAKIE TIME  sophies back today cant wait to see her and then we can tell eachother about EVERYTHING ! ! ! i love sophie ! ! !,Yes,No
28506,0,1881390884,Fri May 22 04:31:30 PDT 2009,NO_QUERY,BowChickaWaWow,"@EmilyAllTimeLow awws, you lucky ducky, haha, ill be looking for you on the tv, at home  not at the game , hahahahah","USERNAME awws, you lucky ducky, haha, ill be looking for you on the tv, at home  not at the game , hahahahah",No,No
28507,4,1833790965,Mon May 18 00:28:23 PDT 2009,NO_QUERY,batutes,"enjoys reading online newspapers every midnight. As an environmentalist, it help me save paper! ","enjoys reading online newspapers every midnight. As an environmentalist, it help me save paper! ",Yes,No
28508,4,1468237608,Tue Apr 07 00:28:25 PDT 2009,NO_QUERY,markblomeley,@ExpectToConnect i'll be sure to  look forward to seeing it!,USERNAME i'll be sure to  look forward to seeing it!,Yes,No
28509,0,2056548098,Sat Jun 06 11:20:48 PDT 2009,NO_QUERY,tahnee_13,Saturday TV sucks ,Saturday TV sucks ,No,Yes
28510,0,1961993660,Fri May 29 10:21:28 PDT 2009,NO_QUERY,EssieInSoCal,"eating some breakfast at Panera Bread. boring cloudy weather, lil drizzle ","eating some breakfast at Panera Bread. boring cloudy weather, lil drizzle ",No,Yes
28511,0,1678067456,Sat May 02 05:21:16 PDT 2009,NO_QUERY,ljkesmeer,"i woke up Rach this, i hope she won't mad at me ","i woke up Rach this, i hope she won't mad at me ",No,Yes
28512,4,2013113407,Tue Jun 02 21:56:59 PDT 2009,NO_QUERY,jasher12,one more episode of Rescue Me then sleep ,one more episode of Rescue Me then sleep ,Yes,No
28513,4,2067374967,Sun Jun 07 12:13:58 PDT 2009,NO_QUERY,proverbs31wog,@fisherofmen .. Thank you... ,USERNAME .. Thank you... ,Yes,No
28514,0,1979390903,Sun May 31 02:50:40 PDT 2009,NO_QUERY,andremoch,heimatbesuch. whoa! ,heimatbesuch. whoa! ,Yes,No
28515,4,2058640987,Sat Jun 06 15:20:30 PDT 2009,NO_QUERY,nickie72,@anothercraig oh well - you have my fb &amp; twitter - I'll retweet stuff for you ,USERNAME oh well - you have my fb &amp; twitter - I'll retweet stuff for you ,No,No
28516,0,1553737996,Sat Apr 18 15:04:37 PDT 2009,NO_QUERY,XuxAle,@YaoiMeowmaster lol awww she's cute. But cats give me allergies ,USERNAME lol awww she's cute. But cats give me allergies ,No,Yes
28517,4,1883664432,Fri May 22 08:54:50 PDT 2009,NO_QUERY,darkzoo,Check out my son's website. He's a 20 year old nature photographer and very talented - no bias naturally   http://bit.ly/ij0R4,Check out my son's website. He's a 20 year old nature photographer and very talented - no bias naturally   URL,Yes,No
28518,4,2065088499,Sun Jun 07 07:52:03 PDT 2009,NO_QUERY,Margit11,@beezan I've to admit..... I did a tiny bit of shopping. Whilst of course spending most of my time doing cultural things ,USERNAME I've to admit..... I did a tiny bit of shopping. Whilst of course spending most of my time doing cultural things ,No,No
28519,4,2014070771,Wed Jun 03 00:22:24 PDT 2009,NO_QUERY,mrs_maopepito,@chicogarcia nice pic but it doesn't look like a fruit to me. walang kinalaman sa shot. ,USERNAME nice pic but it doesn't look like a fruit to me. walang kinalaman sa shot. ,No,Yes
28520,4,1955910060,Thu May 28 20:50:22 PDT 2009,NO_QUERY,AlexTrup,"@upscale ...like living here to actually see and learn what they are  Other than that, consume as much as you can, blogs, movies, books...","USERNAME ...like living here to actually see and learn what they are  Other than that, consume as much as you can, blogs, movies, books...",No,No
28521,4,2176289692,Mon Jun 15 03:27:38 PDT 2009,NO_QUERY,IdaEmilia,Rancid's music makes me wanna dance!  Just too bad that I'm to tired at the moment. GASP! I must poo. :O,Rancid's music makes me wanna dance!  Just too bad that I'm to tired at the moment. GASP! I must poo. :O,No,Yes
28522,4,1999138517,Mon Jun 01 19:42:26 PDT 2009,NO_QUERY,pattimontemayor,watching mall cop with jay ,watching mall cop with jay ,Yes,No
28523,4,2176684574,Mon Jun 15 04:30:22 PDT 2009,NO_QUERY,sugincharles,had a pretty decent day! watching X-Men 2 later with the boys at Cine' De Cartier! ,had a pretty decent day! watching X-Men 2 later with the boys at Cine' De Cartier! ,Yes,No
28524,4,1882618718,Fri May 22 07:11:36 PDT 2009,NO_QUERY,jeorgina,@Serotonin_ Yep yep  And a lot of it is open source too. ,USERNAME Yep yep  And a lot of it is open source too. ,Yes,No
28525,4,1792718604,Thu May 14 00:00:57 PDT 2009,NO_QUERY,SomersetBob,"@ShelliMayfield Hey, thanks, Shelli! Hope plan's are progressing well for the summer trip! ","USERNAME Hey, thanks, Shelli! Hope plan's are progressing well for the summer trip! ",Yes,No
28526,0,1989927553,Mon Jun 01 03:17:53 PDT 2009,NO_QUERY,jemjem1983,Got to go hospital at 300pm  have dye injected into me then a x ray :S,Got to go hospital at 300pm  have dye injected into me then a x ray :S,No,Yes
28527,0,2056413871,Sat Jun 06 11:06:00 PDT 2009,NO_QUERY,falling_ashes,"@Jodz101 I totally agree, Sims 3 looks rly good ","USERNAME I totally agree, Sims 3 looks rly good ",Yes,No
28528,0,2219021529,Wed Jun 17 23:37:43 PDT 2009,NO_QUERY,JacquieKoenig,cat--dont know how to respond on my phone ,cat--dont know how to respond on my phone ,No,No
28529,4,2185169096,Mon Jun 15 16:59:23 PDT 2009,NO_QUERY,Leahh_Vee,@savsav @rianepanic   i have to hang out with all you lolts over the summer ,USERNAME USERNAME   i have to hang out with all you lolts over the summer ,No,No
