,target,id,date,query,user,input,input_processed,GPT Positive,GPT Negative
27500,0,1989741336,Mon Jun 01 02:38:44 PDT 2009,NO_QUERY,LeanneHirst,really dont want to go back to college today ,really dont want to go back to college today ,No,Yes
27501,0,2324127688,Thu Jun 25 02:21:32 PDT 2009,NO_QUERY,bjorker,"@itsajenism Ugh ugh ugh.  That is highly unpleasant, I'm sure. ","USERNAME Ugh ugh ugh.  That is highly unpleasant, I'm sure. ",No,Yes
27502,0,2014167642,Wed Jun 03 00:39:51 PDT 2009,NO_QUERY,_comtesse,where is everyone?  i need someone to hold my hair...i have plague ,where is everyone?  i need someone to hold my hair...i have plague ,No,Yes
27503,4,1984019907,Sun May 31 14:17:03 PDT 2009,NO_QUERY,HollyLou88,Is at work wiv her bitches  x,Is at work wiv her bitches  x,No,No
27504,4,1986968810,Sun May 31 19:35:30 PDT 2009,NO_QUERY,JoseFWIGGY,@itsmay_yay I LOVE U ,USERNAME I LOVE U ,Yes,No
27505,4,2052892359,Sat Jun 06 02:26:14 PDT 2009,NO_QUERY,kevleitch,@lilandtedsmum Thats fantastic! You must be thrilled  Go Lil!!,USERNAME Thats fantastic! You must be thrilled  Go Lil!!,Yes,No
27506,0,2236696242,Fri Jun 19 04:19:37 PDT 2009,NO_QUERY,merlinc,Yurgh. My code smells really badly today. Definitely need less shoehorns and more time ,Yurgh. My code smells really badly today. Definitely need less shoehorns and more time ,No,Yes
27507,4,1687371284,Sun May 03 08:31:08 PDT 2009,NO_QUERY,suwen,200th tweet   I'm addicted to Taylor Swift's music videos. No seriously. They're all just so amazingly planned and so magical  AWESOME,200th tweet   I'm addicted to Taylor Swift's music videos. No seriously. They're all just so amazingly planned and so magical  AWESOME,Yes,No
27508,0,1978349433,Sat May 30 23:05:47 PDT 2009,NO_QUERY,ryanta2y,wonders why my KARMA goes down?...  http://plurk.com/p/xbub2,wonders why my KARMA goes down?...  URL,No,Yes
27509,4,2052108375,Fri Jun 05 23:41:12 PDT 2009,NO_QUERY,bojanpejic,just saying hi from Budapest ,just saying hi from Budapest ,Yes,No
27510,4,1971528905,Sat May 30 07:19:00 PDT 2009,NO_QUERY,michabella,@Cassius_Designs Glad to hear that ,USERNAME Glad to hear that ,Yes,No
27511,0,2062550027,Sat Jun 06 23:33:40 PDT 2009,NO_QUERY,Wiens111,@KrOcK82 sorry I couldn't chat with ya! I had twitter off! ,USERNAME sorry I couldn't chat with ya! I had twitter off! ,No,Yes
27512,4,2000054124,Mon Jun 01 21:19:11 PDT 2009,NO_QUERY,Medicci,I going to do bellydance workout. Still lossing weight. YAY. I am in a really good mood right now. ,I going to do bellydance workout. Still lossing weight. YAY. I am in a really good mood right now. ,Yes,No
27513,0,2222350560,Thu Jun 18 06:51:36 PDT 2009,NO_QUERY,melz_amelia,very hope tomorrow will be better than ever for me !!! ,very hope tomorrow will be better than ever for me !!! ,Yes,No
27514,4,1978324534,Sat May 30 23:01:39 PDT 2009,NO_QUERY,dumilewis,Joyed to be the annoying dude rapping along loudly with every blackstar lyric ,Joyed to be the annoying dude rapping along loudly with every blackstar lyric ,No,No
27515,4,2064098782,Sun Jun 07 05:13:05 PDT 2009,NO_QUERY,ZenaAdelaide,@destiny85 I'll just take the MuSiC ,USERNAME I'll just take the MuSiC ,No,No
27516,0,1565758508,Mon Apr 20 07:29:27 PDT 2009,NO_QUERY,laurenislost,"my phone silencer is broken and it is oow, awesome ","my phone silencer is broken and it is oow, awesome ",No,Yes
27517,4,2178257234,Mon Jun 15 07:25:57 PDT 2009,NO_QUERY,pigglehumsey,@Tasha_Tweets &amp; hunny ... u don't have to be &quot;sorry&quot;...you're a luv!  Thank you ,USERNAME &amp; hunny ... u don't have to be &quot;sorry&quot;...you're a luv!  Thank you ,Yes,No
27518,4,1998574627,Mon Jun 01 18:46:35 PDT 2009,NO_QUERY,deraven,"@Miscellt (Did get a bunch of Intertel phones in that shippment, though.  )","USERNAME (Did get a bunch of Intertel phones in that shippment, though.  )",No,No
27519,4,2064303451,Sun Jun 07 05:52:52 PDT 2009,NO_QUERY,celiciavs,"so sleepy. looking forward to a nice slow day of studying, chocolate, chai, house cleaning and possibly pj's all day ","so sleepy. looking forward to a nice slow day of studying, chocolate, chai, house cleaning and possibly pj's all day ",Yes,No
27520,0,1984843828,Sun May 31 15:55:17 PDT 2009,NO_QUERY,MiosotyJ,I'm not having a good day so far. ,I'm not having a good day so far. ,No,Yes
27521,0,2184944818,Mon Jun 15 16:39:08 PDT 2009,NO_QUERY,epicipods,good night twitter world. I have too much work to be distracted ,good night twitter world. I have too much work to be distracted ,No,No
27522,0,2002537084,Tue Jun 02 04:30:00 PDT 2009,NO_QUERY,Umbrellen,@Jabogan tell me about it ,USERNAME tell me about it ,No,No
27523,0,2209424625,Wed Jun 17 10:22:26 PDT 2009,NO_QUERY,srslyliz,@iamglenn @vannyyy @antonatron It's available in iTunes already. I have to wait to start downloading on my lunch break in an hour ,USERNAME USERNAME USERNAME It's available in iTunes already. I have to wait to start downloading on my lunch break in an hour ,Yes,No
27524,4,2050717733,Fri Jun 05 19:10:12 PDT 2009,NO_QUERY,smileyfreak1981,"@Corrine_MaGomer No worries.  The article is about people being paid to tweet about products, etc.","USERNAME No worries.  The article is about people being paid to tweet about products, etc.",No,No
27525,4,2049595466,Fri Jun 05 17:09:23 PDT 2009,NO_QUERY,iloveicedtea,@shaquanrulez have fun ,USERNAME have fun ,Yes,No
27526,0,2253286995,Sat Jun 20 07:54:54 PDT 2009,NO_QUERY,winneviola,*tear* just watched pasho leave ,*tear* just watched pasho leave ,No,Yes
27527,4,2177180288,Mon Jun 15 05:36:54 PDT 2009,NO_QUERY,judez_xo,@Bondie69 hey  nice pic comment =D what's your msn?,USERNAME hey  nice pic comment =D what's your msn?,No,No
27528,0,2054599821,Sat Jun 06 07:42:03 PDT 2009,NO_QUERY,comfy_coxy,"Enjoying a Saturday off (albeit tidying house), but am gutted to hear that Magaret won't be on next series of The Apprentice! ","Enjoying a Saturday off (albeit tidying house), but am gutted to hear that Magaret won't be on next series of The Apprentice! ",No,No
27529,0,1974225420,Sat May 30 12:41:36 PDT 2009,NO_QUERY,DanMcFee,@brettxellis Aww im sorry  thats stinky no fun  give  sharona kiss on the cheek for me tonite! i hope u feel better,USERNAME Aww im sorry  thats stinky no fun  give  sharona kiss on the cheek for me tonite! i hope u feel better,No,Yes
27530,4,2184274898,Mon Jun 15 15:40:21 PDT 2009,NO_QUERY,nplesset,@sydneymarkey Hahahaha i'm gonna do that except a rocket to the moon ,USERNAME Hahahaha i'm gonna do that except a rocket to the moon ,No,No
27531,0,2240087120,Fri Jun 19 09:19:28 PDT 2009,NO_QUERY,coloredmaps,"&quot;severe weather outbreak in the midwest,&quot; says weather channel. ","&quot;severe weather outbreak in the midwest,&quot; says weather channel. ",No,No
27532,0,1695435962,Mon May 04 06:07:51 PDT 2009,NO_QUERY,whatswhat_sian,@darrendoyle Well I watched it in a Munster pub   Not happy about the Blues not getting through. And I missed the game ,USERNAME Well I watched it in a Munster pub   Not happy about the Blues not getting through. And I missed the game ,No,Yes
27533,0,2204479981,Wed Jun 17 02:19:39 PDT 2009,NO_QUERY,emmasingleee,@mvnz he was my first love  so sad!,USERNAME he was my first love  so sad!,No,Yes
27534,4,1979889977,Sun May 31 04:54:57 PDT 2009,NO_QUERY,kikikuen,saturday: set new record for intensity on SM; free gift with purchase at lancome; new fave show &quot;real housewives of orange county&quot; ,saturday: set new record for intensity on SM; free gift with purchase at lancome; new fave show &quot;real housewives of orange county&quot; ,No,No
