,target,id,date,query,user,input,input_processed,GPT Positive,GPT Negative
13500,4,2183795816,Mon Jun 15 14:59:53 PDT 2009,NO_QUERY,kwncy,http://tinyurl.com/lyxbop NEW MANIPULATION.   http://plurk.com/p/116oho,URL NEW MANIPULATION.   URL,No,No
13501,4,1996398182,Mon Jun 01 15:01:05 PDT 2009,NO_QUERY,beatieseq,heeey guys. just saying hello. HELLO ,heeey guys. just saying hello. HELLO ,Yes,No
13502,0,1827598695,Sun May 17 11:02:58 PDT 2009,NO_QUERY,maryag,@DoinItWell aww I want to go but I have work!! ,USERNAME aww I want to go but I have work!! ,No,Yes
13503,0,2239673736,Fri Jun 19 08:49:49 PDT 2009,NO_QUERY,supermodeljodi,@SamSterSaPixxie sammmmy I miss u  lol.. The weather looking right ;),USERNAME sammmmy I miss u  lol.. The weather looking right ;),Yes,No
13504,0,1973399822,Sat May 30 11:04:26 PDT 2009,NO_QUERY,Ingenue_Em,"@Phee78 I know, I don't understand  it really got to me though","USERNAME I know, I don't understand  it really got to me though",No,Yes
13505,4,2013914694,Tue Jun 02 23:56:05 PDT 2009,NO_QUERY,xCaptainx,@meganbedford it's pretty cold here! Hahaha so beautiful though ,USERNAME it's pretty cold here! Hahaha so beautiful though ,Yes,No
13506,0,2286993135,Mon Jun 22 17:12:18 PDT 2009,NO_QUERY,Chaos_christina,http://twitpic.com/85a7n - Piece of crap ,URL - Piece of crap ,No,Yes
13507,0,2230546475,Thu Jun 18 17:15:56 PDT 2009,NO_QUERY,rachel_macky,wow isn't this just great ,wow isn't this just great ,Yes,Yes
13508,0,2297995215,Tue Jun 23 11:07:37 PDT 2009,NO_QUERY,Steaky88,"@dorkmuffin36 same here, that sucks ","USERNAME same here, that sucks ",No,Yes
13509,0,1770776214,Mon May 11 22:12:59 PDT 2009,NO_QUERY,CoryScheuer_CCG,@mozy19 same here!! I already did  was getting way to annoying... I finally look like I'm civilized again LOL,USERNAME same here!! I already did  was getting way to annoying... I finally look like I'm civilized again LOL,Yes,No
