,target,id,date,query,user,input,input_processed,GPT Positive,GPT Negative
17500,4,2070326300,Sun Jun 07 17:29:56 PDT 2009,NO_QUERY,sl_winters,@Sylvia_cg Our little Karl! ,USERNAME Our little Karl! ,Yes,No
17501,4,1556830392,Sun Apr 19 00:33:23 PDT 2009,NO_QUERY,ShaunMiner,"@yvesremedios Oh well, solved the issue that was preventing installing 98  also, how big is the hard drive? ","USERNAME Oh well, solved the issue that was preventing installing 98  also, how big is the hard drive? ",Yes,No
17502,0,2259303166,Sat Jun 20 17:21:10 PDT 2009,NO_QUERY,ELLEohhELLExxx,nic anderson!  Hs just left ,nic anderson!  Hs just left ,No,No
17503,4,1834090810,Mon May 18 01:35:34 PDT 2009,NO_QUERY,irishjenny66,@juliesixxam Sleep well once you hit the pilow. ,USERNAME Sleep well once you hit the pilow. ,No,No
17504,0,2068165559,Sun Jun 07 13:36:43 PDT 2009,NO_QUERY,LstInTheSeeThru,"@DaisyKary Yeah, it does suck  @brooklynoop I was screaming in delight, LOL!","USERNAME Yeah, it does suck  USERNAME I was screaming in delight, LOL!",No,Yes
17505,4,2051576972,Fri Jun 05 22:20:06 PDT 2009,NO_QUERY,NewAgeNomad93,"Eric, fuck you! ","Eric, fuck you! ",No,Yes
17506,4,2066322151,Sun Jun 07 10:18:01 PDT 2009,NO_QUERY,kuncoro,"Reading 806.16m. Heya, Monday ","Reading 806.16m. Heya, Monday ",No,No
17507,4,2187347162,Mon Jun 15 20:08:57 PDT 2009,NO_QUERY,OhioNewshound,"@CntryBmpkn Thanks for the support  I'm proud of what I've accomplished, but I want to accomplish more. Life just seems to get in the way.","USERNAME Thanks for the support  I'm proud of what I've accomplished, but I want to accomplish more. Life just seems to get in the way.",Yes,No
17508,0,2202521912,Tue Jun 16 21:56:31 PDT 2009,NO_QUERY,xxlogannn,"so i haven't gotten twitter updates on my phone all day..i need to fix that. heck, idk if me texting an update is even working..  nighttt.","so i haven't gotten twitter updates on my phone all day..i need to fix that. heck, idk if me texting an update is even working..  nighttt.",No,Yes
17509,4,1556669047,Sat Apr 18 23:48:06 PDT 2009,NO_QUERY,BossTycoonLZ,@nicthaquik haha I digg u  lol u havin a goodnight?,USERNAME haha I digg u  lol u havin a goodnight?,No,No
17510,0,1691891747,Sun May 03 18:50:00 PDT 2009,NO_QUERY,stormy2010,@ducky_lovess yeahh i prolly am  boo,USERNAME yeahh i prolly am  boo,Yes,No
17511,4,2063754027,Sun Jun 07 03:56:46 PDT 2009,NO_QUERY,simplylezz,"@PaulaDauncey Cheer up, it just brightened up ","USERNAME Cheer up, it just brightened up ",Yes,No
17512,4,2061908205,Sat Jun 06 21:53:19 PDT 2009,NO_QUERY,Shaynanigans,"Crystal Castles, already killing it. Such a good day ","Crystal Castles, already killing it. Such a good day ",Yes,No
17513,4,1548642098,Fri Apr 17 21:32:07 PDT 2009,NO_QUERY,itsallgoode21,The Runaway Sons never fail to brighten my days.  and Jimbo is AMAZING as their new singer!,The Runaway Sons never fail to brighten my days.  and Jimbo is AMAZING as their new singer!,Yes,No
17514,4,2016827204,Wed Jun 03 07:25:29 PDT 2009,NO_QUERY,genehayes,just had cereal ,just had cereal ,Yes,No
17515,0,2235844426,Fri Jun 19 02:12:56 PDT 2009,NO_QUERY,lilpea,@ohminotaur giiirrrl you popular with... me.. too? i got nothing witty ,USERNAME giiirrrl you popular with... me.. too? i got nothing witty ,No,Yes
17516,0,1823911884,Sat May 16 23:23:34 PDT 2009,NO_QUERY,rsvp214,Disappointed at the numerous failed attempts to stay awake during MJ  when will we not fail?!!,Disappointed at the numerous failed attempts to stay awake during MJ  when will we not fail?!!,No,Yes
17517,4,2186908475,Mon Jun 15 19:30:41 PDT 2009,NO_QUERY,PenguinRage,@Ben_Phillips Very misleading title almost enough to say false advertising ,USERNAME Very misleading title almost enough to say false advertising ,No,Yes
