,target,id,date,query,user,input,input_processed,GPT Positive,GPT Negative
28000,4,2183599538,Mon Jun 15 14:43:42 PDT 2009,NO_QUERY,mrsmeghanjonas,"Yes! Only a few more hours until I get Lines, Vines, and Trying Times! ","Yes! Only a few more hours until I get Lines, Vines, and Trying Times! ",Yes,No
28001,4,1976755277,Sat May 30 18:58:29 PDT 2009,NO_QUERY,rita215,Bonfire w/ the fam at John&amp;Jess house  Storm is brewing north of us...,Bonfire w/ the fam at John&amp;Jess house  Storm is brewing north of us...,Yes,No
28002,0,2219618983,Thu Jun 18 00:57:51 PDT 2009,NO_QUERY,Saaaamie,farewell belinda even though she doesnt really have twitter.. so technically im saying it to no one  how sad..,farewell belinda even though she doesnt really have twitter.. so technically im saying it to no one  how sad..,No,Yes
28003,0,1834693564,Mon May 18 03:53:19 PDT 2009,NO_QUERY,analyzeinfo,#SKP You make my head explode: Teachers gonna kill me  http://bit.ly/EPGem,SKP You make my head explode: Teachers gonna kill me  URL,No,Yes
28004,0,1882221839,Fri May 22 06:28:14 PDT 2009,NO_QUERY,Tasha_MCFLY,@KatherineLunt You should have come and moved it then.. i was watching TV and the bastard just walked in.. you know i dont like amimals ,USERNAME You should have come and moved it then.. i was watching TV and the bastard just walked in.. you know i dont like amimals ,No,Yes
28005,4,1976013592,Sat May 30 16:23:59 PDT 2009,NO_QUERY,pareidoliac,while a tweet is certainly a brief word response 2 �What are you doing?&quot; :: a tweet is also a mark that makes a territory @naxos  nice,while a tweet is certainly a brief word response 2 �What are you doing?&quot; :: a tweet is also a mark that makes a territory USERNAME  nice,No,No
28006,4,2176826605,Mon Jun 15 04:50:47 PDT 2009,NO_QUERY,cynthiardiany,"you walked into my life to stop my tears, everythings easy now I have you here ","you walked into my life to stop my tears, everythings easy now I have you here ",Yes,No
28007,4,2175761413,Mon Jun 15 01:55:27 PDT 2009,NO_QUERY,damnsinner12,is good afternoon ~  http://plurk.com/p/1117gr,is good afternoon ~  URL,Yes,No
28008,0,1827784277,Sun May 17 11:26:25 PDT 2009,NO_QUERY,jazzers,Calling all Dane Ghyllers now in year ten. Take a look at the face book pics! Wait a min! None of you are following me ,Calling all Dane Ghyllers now in year ten. Take a look at the face book pics! Wait a min! None of you are following me ,No,No
28009,4,2064189238,Sun Jun 07 05:31:02 PDT 2009,NO_QUERY,zenxacred,"Great day  mitsuken, movies, 1vs100, nap, rock band.  sleep is now. Good night all!","Great day  mitsuken, movies, 1vs100, nap, rock band.  sleep is now. Good night all!",Yes,No
28010,4,2055168048,Sat Jun 06 08:49:37 PDT 2009,NO_QUERY,amandaaaax,@taylorx0x92: haha. youur welcome ,USERNAME haha. youur welcome ,Yes,No
28011,0,2266949403,Sun Jun 21 09:22:17 PDT 2009,NO_QUERY,_DUST,@SheGotYouCraven damn so u just ruined my rep  lmao,USERNAME damn so u just ruined my rep  lmao,No,Yes
28012,0,2249455487,Fri Jun 19 22:21:47 PDT 2009,NO_QUERY,thankgod4honda,@AngieAreI please be careful while you're gone ,USERNAME please be careful while you're gone ,No,Yes
28013,4,1822360960,Sat May 16 19:23:58 PDT 2009,NO_QUERY,Ari978,@tomofromearth I'm all proud of you guys. Congrats on being closer to done. ,USERNAME I'm all proud of you guys. Congrats on being closer to done. ,Yes,No
28014,0,2053718634,Sat Jun 06 05:29:30 PDT 2009,NO_QUERY,starvingartists,doesn't like being in his parents house so he can dog sit. I miss my office ,doesn't like being in his parents house so he can dog sit. I miss my office ,No,Yes
