,target,id,date,query,user,input,input_processed,GPT Positive,GPT Negative
27000,0,2231323134,Thu Jun 18 18:22:31 PDT 2009,NO_QUERY,heavensighs,"My tongue ring chipped one of my teeth.  Thankfully it's a tiny, barely noticeable chip on one of my bottom teeth. Back to acryllic rings.","My tongue ring chipped one of my teeth.  Thankfully it's a tiny, barely noticeable chip on one of my bottom teeth. Back to acryllic rings.",No,Yes
27001,0,2060194794,Sat Jun 06 18:26:33 PDT 2009,NO_QUERY,thehut,man I'm so tired but I can't go to sleep while strange men are in my house  I'll just have to drink some soda to wake me up or iced tea,man I'm so tired but I can't go to sleep while strange men are in my house  I'll just have to drink some soda to wake me up or iced tea,No,Yes
27002,0,2015391016,Wed Jun 03 04:32:17 PDT 2009,NO_QUERY,HeatherWelliver,@cynical_woman I did check his breathing when I woke up before him! Sorry you're not feeling wll too ,USERNAME I did check his breathing when I woke up before him! Sorry you're not feeling wll too ,No,Yes
27003,0,2050425688,Fri Jun 05 18:38:49 PDT 2009,NO_QUERY,rishisohoni,"Also my cousin brother went back to India today so while I am free to do other things again, I still feel really LONELY! ","Also my cousin brother went back to India today so while I am free to do other things again, I still feel really LONELY! ",No,Yes
27004,0,2232733488,Thu Jun 18 20:19:06 PDT 2009,NO_QUERY,drikin,@mgcady unfortunately there is the problem on Tiger. there are no workaround on it yet. Better way is to upgrade leopard so far.  ,USERNAME unfortunately there is the problem on Tiger. there are no workaround on it yet. Better way is to upgrade leopard so far.  ,No,Yes
27005,0,1791912864,Wed May 13 21:30:36 PDT 2009,NO_QUERY,tb3790,Yeah...no sleep tonight. Ugh.  &lt;Style is War&gt;,Yeah...no sleep tonight. Ugh.  &lt;Style is War&gt;,No,Yes
27006,4,2000559835,Mon Jun 01 22:23:38 PDT 2009,NO_QUERY,Mielizaflower,@karshugs we spoke about this karla...geezzz ;) i'm too critical of book movies. &amp; yes i would love to see it with you ,USERNAME we spoke about this karla...geezzz ;) i'm too critical of book movies. &amp; yes i would love to see it with you ,Yes,Yes
27007,0,2205921326,Wed Jun 17 05:41:36 PDT 2009,NO_QUERY,elizabethsayshi,I wish i was more tired so i could fall back asleep.... 830 is too early for me ,I wish i was more tired so i could fall back asleep.... 830 is too early for me ,No,Yes
27008,0,2205666822,Wed Jun 17 05:12:39 PDT 2009,NO_QUERY,purletpunk,says i hate this. kailangan na mag-aral.  http://plurk.com/p/11m5hn,says i hate this. kailangan na mag-aral.  URL,No,Yes
27009,4,1989228711,Mon Jun 01 00:47:30 PDT 2009,NO_QUERY,riedelpeter,"Good morning, world! The sun is shining on Marburg, Germany - and I think it's gonna be a wonderful day. Wishing you all the best. ","Good morning, world! The sun is shining on Marburg, Germany - and I think it's gonna be a wonderful day. Wishing you all the best. ",Yes,No
27010,4,2063088446,Sun Jun 07 01:19:38 PDT 2009,NO_QUERY,mattdavey2,@Claire_Cordon what...are you implying that Coco Shreddies is not a proper cereal ?! ..... blasphemy.... and on a Sunday too ....  ,USERNAME what...are you implying that Coco Shreddies is not a proper cereal ?! ..... blasphemy.... and on a Sunday too ....  ,No,Yes
27011,4,1678633047,Sat May 02 07:17:54 PDT 2009,NO_QUERY,MissLaura317,"@amandaxoxo OMG, it's tomorrow?! Yay!!  Umm, I vote &quot;Angel&quot; or &quot;MftS&quot; or whatever you want. It'll be live so it'll be awesome!!","USERNAME OMG, it's tomorrow?! Yay!!  Umm, I vote &quot;Angel&quot; or &quot;MftS&quot; or whatever you want. It'll be live so it'll be awesome!!",Yes,No
27012,0,1550817446,Sat Apr 18 07:21:01 PDT 2009,NO_QUERY,Brit_Brit600,Katie we are so... srry! forgive us! ,Katie we are so... srry! forgive us! ,No,Yes
27013,4,2000073592,Mon Jun 01 21:21:27 PDT 2009,NO_QUERY,musicismylifeee,Drank Over Half The Gallon Of Tradewinds Sweet Tea..Lol It's Reallly Good Though  Bed After I Write My Daily Review  Tennessee=AMAZING!!,Drank Over Half The Gallon Of Tradewinds Sweet Tea..Lol It's Reallly Good Though  Bed After I Write My Daily Review  Tennessee=AMAZING!!,Yes,No
27014,0,2209419659,Wed Jun 17 10:22:06 PDT 2009,NO_QUERY,lost_dog,@JamieDrokan I am lost. Please help me find a good home. ,USERNAME I am lost. Please help me find a good home. ,No,Yes
27015,0,2242894399,Fri Jun 19 12:45:58 PDT 2009,NO_QUERY,celinawithac,It's going to be like the Christmas Caitlin &amp; I stayed up until 2am baking cookies that nobody ate. ,It's going to be like the Christmas Caitlin &amp; I stayed up until 2am baking cookies that nobody ate. ,No,Yes
27016,0,2299960001,Tue Jun 23 13:33:33 PDT 2009,NO_QUERY,drust,@mikeyway reply to me just the once mikey way!  ,USERNAME reply to me just the once mikey way!  ,No,No
27017,4,1882598553,Fri May 22 07:09:30 PDT 2009,NO_QUERY,tony_vc,"&quot;I can tell your future.... it is...you giving me your number&quot;  (I know I know, cheap flirtin', but funny ","&quot;I can tell your future.... it is...you giving me your number&quot;  (I know I know, cheap flirtin', but funny ",No,No
27018,0,1828035876,Sun May 17 11:57:36 PDT 2009,NO_QUERY,alanabrown,I love how NO ONE wants to hire me. ,I love how NO ONE wants to hire me. ,No,Yes
27019,4,1825102205,Sun May 17 04:21:10 PDT 2009,NO_QUERY,twittevision,FTW: For The Win TRW: The Real Winner ! ..got it? ,FTW: For The Win TRW: The Real Winner ! ..got it? ,No,No
27020,0,2225135668,Thu Jun 18 10:21:19 PDT 2009,NO_QUERY,biva_xixon,Có cảm giác đằng sau mình có &quot;gì đó&quot; :-SS Những lúc thế này thật muốn có anh iu bên cạnh ,Có cảm giác đằng sau mình có &quot;gì đó&quot; :-SS Những lúc thế này thật muốn có anh iu bên cạnh ,No,Yes
27021,0,2205774385,Wed Jun 17 05:25:05 PDT 2009,NO_QUERY,bladeastro22,i have a twitter  y is that?????,i have a twitter  y is that?????,No,Yes
27022,0,2260154849,Sat Jun 20 18:45:30 PDT 2009,NO_QUERY,Vixxieee,I WISH I LIVED IN THE UK ,I WISH I LIVED IN THE UK ,Yes,No
27023,0,1980301645,Sun May 31 06:20:18 PDT 2009,NO_QUERY,lauraajanee,oh dear the football season has only just finished and i'm missing it already  i aint gunna manage a summer without football!!,oh dear the football season has only just finished and i'm missing it already  i aint gunna manage a summer without football!!,No,No
27024,4,1760281897,Sun May 10 21:07:06 PDT 2009,NO_QUERY,knitster,@Footdr69 sun's out here now  thanks!,USERNAME sun's out here now  thanks!,Yes,No
