,target,id,date,query,user,input,input_processed,GPT Positive,GPT Negative
22500,0,2246246653,Fri Jun 19 17:18:36 PDT 2009,NO_QUERY,pico39,@elizabeth_ann all safe now. storm calm now. new batch on its way ,USERNAME all safe now. storm calm now. new batch on its way ,Yes,No
22501,0,2264056462,Sun Jun 21 02:38:35 PDT 2009,NO_QUERY,tracyayson,@castles4robots I need lotsa moolah first ,USERNAME I need lotsa moolah first ,No,No
22502,4,2186579047,Mon Jun 15 19:02:22 PDT 2009,NO_QUERY,_alover_,@gcgonc loooooove The Big Bang Theory!!! i's so funny!! welcome back ,USERNAME loooooove The Big Bang Theory!!! i's so funny!! welcome back ,Yes,No
22503,4,2187686695,Mon Jun 15 20:39:09 PDT 2009,NO_QUERY,quepasa_b,@eswiderski  I know work work work.. cant get away from it but just be happy we have a j o b ,USERNAME  I know work work work.. cant get away from it but just be happy we have a j o b ,Yes,No
22504,4,1564879407,Mon Apr 20 05:13:55 PDT 2009,NO_QUERY,Missjoellee,"Woooahhh 4/20  ...Yeah, Working and Won't Be Home Till Way After Sundown =(","Woooahhh 4/20  ...Yeah, Working and Won't Be Home Till Way After Sundown =(",No,Yes
22505,0,1827700547,Sun May 17 11:15:50 PDT 2009,NO_QUERY,ChazHandley,today's revision has been a waste of time i think  but i hope my brain is in french mode tomorrow for the exam,today's revision has been a waste of time i think  but i hope my brain is in french mode tomorrow for the exam,No,Yes
22506,0,2285381722,Mon Jun 22 15:03:38 PDT 2009,NO_QUERY,FarrynBurchell,sore throat!! ,sore throat!! ,No,Yes
22507,4,2058535737,Sat Jun 06 15:08:06 PDT 2009,NO_QUERY,krazynerdykidd,@orangepiper88 Looks like I need to add you for next friday then ,USERNAME Looks like I need to add you for next friday then ,No,No
22508,4,1826384805,Sun May 17 08:23:00 PDT 2009,NO_QUERY,StupidTroll,@Dannymcfly Nice ! Who gonna replace him in the band ? lol where did you take this pic anyway?   please answer !,USERNAME Nice ! Who gonna replace him in the band ? lol where did you take this pic anyway?   please answer !,No,No
22509,0,1830580653,Sun May 17 17:08:38 PDT 2009,NO_QUERY,miss_rini,feels a bit under the weather this morning  So great I can continue working in my track pants and slippers with a nice hot cuppa!!,feels a bit under the weather this morning  So great I can continue working in my track pants and slippers with a nice hot cuppa!!,No,No
22510,4,1985628818,Sun May 31 17:28:20 PDT 2009,NO_QUERY,LoLovely,This is a mess. I can't pretend too be nice anymore ima bitch ,This is a mess. I can't pretend too be nice anymore ima bitch ,No,Yes
