,target,id,date,query,user,input,input_processed,GPT Positive,GPT Negative
26500,0,2235273208,Fri Jun 19 00:49:38 PDT 2009,NO_QUERY,RCizzle65,So hard to sleep when it's hot ,So hard to sleep when it's hot ,No,Yes
26501,4,2186674185,Mon Jun 15 19:10:24 PDT 2009,NO_QUERY,yolie81,@fruityalexia anyways i'm gonna spend it on a new dress for the part-e  ,USERNAME anyways i'm gonna spend it on a new dress for the part-e  ,Yes,No
26502,0,1755240009,Sun May 10 08:37:34 PDT 2009,NO_QUERY,CandlelightGirl,Just talked to my mom. She's celebrating mother's day at a family gathering. Wish I was there too. Sucks being so far away! ,Just talked to my mom. She's celebrating mother's day at a family gathering. Wish I was there too. Sucks being so far away! ,No,Yes
26503,0,2013145820,Tue Jun 02 22:00:58 PDT 2009,NO_QUERY,dmreno,can't decide what online photography course to take   time to go to bed,can't decide what online photography course to take   time to go to bed,No,Yes
26504,0,2219579371,Thu Jun 18 00:52:11 PDT 2009,NO_QUERY,trina_na_na,@hellobebe Ditto. I wish it were Friday already. ,USERNAME Ditto. I wish it were Friday already. ,Yes,No
26505,0,2055124368,Sat Jun 06 08:44:40 PDT 2009,NO_QUERY,ladyoftheflower,Nightmare in the orange shop this morning. Didn't get the phone we wanted  never mind  calmin dwn in house of frasers cafe,Nightmare in the orange shop this morning. Didn't get the phone we wanted  never mind  calmin dwn in house of frasers cafe,No,Yes
26506,4,1676426519,Fri May 01 22:00:44 PDT 2009,NO_QUERY,LoungeFlyZ,@joeloleson hardy a rockstar   agree folks need to tread carefully.  FEATURIZE everything people!,USERNAME hardy a rockstar   agree folks need to tread carefully.  FEATURIZE everything people!,No,No
26507,0,2180071885,Mon Jun 15 09:58:26 PDT 2009,NO_QUERY,angiet4486,Is wishing it would stop raining! Today was suppose to be pool day ,Is wishing it would stop raining! Today was suppose to be pool day ,No,Yes
26508,4,2175186073,Mon Jun 15 00:18:28 PDT 2009,NO_QUERY,gandydavid,http://twitpic.com/7g97s - Eyes Swide Shot: Eva Herzigova &amp; David Gandy! We had a great time ,URL - Eyes Swide Shot: Eva Herzigova &amp; David Gandy! We had a great time ,Yes,No
26509,0,2061479461,Sat Jun 06 20:57:30 PDT 2009,NO_QUERY,hollyneufeld,@RachelDenbow ahem... jealous! It froze here last night! ,USERNAME ahem... jealous! It froze here last night! ,No,Yes
26510,0,1969433880,Sat May 30 00:01:30 PDT 2009,NO_QUERY,J830,@nicolemariebby hahha me too. My house don't have snack food tho ,USERNAME hahha me too. My house don't have snack food tho ,No,No
26511,0,2052540754,Sat Jun 06 01:05:04 PDT 2009,NO_QUERY,SophieBroad,"@LaurenConrad Im getting one!!!  fancy sending me a signed one, dont think i can make it to america to get one ","USERNAME Im getting one!!!  fancy sending me a signed one, dont think i can make it to america to get one ",No,Yes
26512,4,2177100343,Mon Jun 15 05:26:59 PDT 2009,NO_QUERY,Rach_hearts_u,new all time low songgg.  the one i wanted haha.,new all time low songgg.  the one i wanted haha.,No,Yes
26513,4,1827397572,Sun May 17 10:37:30 PDT 2009,NO_QUERY,ftfaust,it's  a rainy afternoon at the beach...time of a good movie and popcorn ,it's  a rainy afternoon at the beach...time of a good movie and popcorn ,Yes,No
26514,0,2206492771,Wed Jun 17 06:37:40 PDT 2009,NO_QUERY,krisweetie385,is going to see Prez Obama speak live at ASU Sun Devil Stadium at 7 30 tonight ..  have to sit 4 hours in the sun..just like Indian rally,is going to see Prez Obama speak live at ASU Sun Devil Stadium at 7 30 tonight ..  have to sit 4 hours in the sun..just like Indian rally,No,No
26515,4,1971469220,Sat May 30 07:11:07 PDT 2009,NO_QUERY,murykrasnik,@pytea I don't even too much now...well I guess I do..but Imma have to face it and seems like I aint ready yet  How are u?,USERNAME I don't even too much now...well I guess I do..but Imma have to face it and seems like I aint ready yet  How are u?,No,Yes
26516,4,2002184498,Tue Jun 02 03:25:35 PDT 2009,NO_QUERY,DenalisAngel,@EdCullenReaLady it's amazing here!! soo sunny and warm ,USERNAME it's amazing here!! soo sunny and warm ,Yes,No
26517,0,2249651623,Fri Jun 19 22:44:43 PDT 2009,NO_QUERY,MissPoppin2069,Sittin here wishin I was @djmagiciznice bday party @ tropical instead of work..... I kno dat shit is rammmm right now smh ,Sittin here wishin I was USERNAME bday party @ tropical instead of work..... I kno dat shit is rammmm right now smh ,No,Yes
26518,0,2179309532,Mon Jun 15 08:55:53 PDT 2009,NO_QUERY,carolvela,i def wish i was still down the shore  lunch time wit dad! ! !,i def wish i was still down the shore  lunch time wit dad! ! !,Yes,No
26519,4,1752986152,Sat May 09 23:41:54 PDT 2009,NO_QUERY,yasinbd,Happy Mothers Day people. i love my mom a lot still ,Happy Mothers Day people. i love my mom a lot still ,Yes,No
26520,4,2175669574,Mon Jun 15 01:39:04 PDT 2009,NO_QUERY,hanwedge,is trying to work on her dad letting her get a Dolmation puppy  although would be happy with any puppy tbh lol =],is trying to work on her dad letting her get a Dolmation puppy  although would be happy with any puppy tbh lol =],Yes,No
26521,0,1976531578,Sat May 30 18:22:21 PDT 2009,NO_QUERY,zandperl,Is it possible to move iPhoto photos to an external hard drive? I'm out of HD space and can't do a Security Update. ,Is it possible to move iPhoto photos to an external hard drive? I'm out of HD space and can't do a Security Update. ,No,No
