,target,id,date,query,user,input,input_processed,GPT Positive,GPT Negative
20500,4,1793094748,Thu May 14 01:21:11 PDT 2009,NO_QUERY,thnksfrthmmrz,@larizzard Thats good then  i go to St Marys. Great school. you should consider it...,USERNAME Thats good then  i go to St Marys. Great school. you should consider it...,Yes,No
20501,4,2051879238,Fri Jun 05 23:02:32 PDT 2009,NO_QUERY,noor_baig,@charlyhorsegirl me and you. true JB fans ,USERNAME me and you. true JB fans ,Yes,No
20502,4,2060051790,Sat Jun 06 18:09:54 PDT 2009,NO_QUERY,happylovesChuck,DestroyTwitter is pre-tty cool ,DestroyTwitter is pre-tty cool ,Yes,No
20503,0,2288137784,Mon Jun 22 18:46:07 PDT 2009,NO_QUERY,Pebbles945,Watching Jon and Kate plus 8. I have to say it's breaking my heart!   I guess that's life huh?,Watching Jon and Kate plus 8. I have to say it's breaking my heart!   I guess that's life huh?,No,Yes
20504,0,1968092937,Fri May 29 20:44:48 PDT 2009,NO_QUERY,xolizzie,@kimkiwibean thats cuz u hate me and never answer me kimberly. or else we could be by ourselves together watching disney. i miss you ,USERNAME thats cuz u hate me and never answer me kimberly. or else we could be by ourselves together watching disney. i miss you ,No,Yes
20505,0,2059210450,Sat Jun 06 16:28:18 PDT 2009,NO_QUERY,Bea_Rocks,Bout to have a margarita withOUT my drinking buddy ,Bout to have a margarita withOUT my drinking buddy ,No,Yes
20506,0,2007359526,Tue Jun 02 12:31:34 PDT 2009,NO_QUERY,ElaineW78,Back in Bristol! Weather's better than Oz!! Jess is now a fat cat... I miss Greg ,Back in Bristol! Weather's better than Oz!! Jess is now a fat cat... I miss Greg ,No,Yes
20507,4,1982233101,Sun May 31 10:47:49 PDT 2009,NO_QUERY,c2theg,working on the pool... its almost done ,working on the pool... its almost done ,Yes,No
20508,4,1975738133,Sat May 30 15:47:44 PDT 2009,NO_QUERY,SeanCArcher,Seeing London and France don't compare to seeing frannie's underpants ,Seeing London and France don't compare to seeing frannie's underpants ,No,No
20509,0,2260983413,Sat Jun 20 20:04:49 PDT 2009,NO_QUERY,je_mepelle_max,"Speaking of which, getting a job in web design SUCKS. Everything's freelance. :*( &amp; everything else needs PHP, javascript, SQL, etc... ","Speaking of which, getting a job in web design SUCKS. Everything's freelance. :*( &amp; everything else needs PHP, javascript, SQL, etc... ",No,Yes
20510,0,1957476456,Fri May 29 00:37:17 PDT 2009,NO_QUERY,Reidsui,@RASHIDIAN Come hang out wif meeee ,USERNAME Come hang out wif meeee ,No,No
20511,0,2285377413,Mon Jun 22 15:03:19 PDT 2009,NO_QUERY,itsConsiderate,@JeanGrae That's fucked up... I was just messing around.    COLDBLOODED!,USERNAME That's fucked up... I was just messing around.    COLDBLOODED!,No,Yes
