,target,id,date,query,user,input,input_processed,GPT Positive,GPT Negative
23000,4,1679732771,Sat May 02 10:03:07 PDT 2009,NO_QUERY,the_fax_machine,Loving the Saturday Sunshine ,Loving the Saturday Sunshine ,Yes,No
23001,4,1881592637,Fri May 22 05:04:29 PDT 2009,NO_QUERY,MzDayDream,really enjoyed the early wake-up..... The quiet time was truly appreciated...... Wake-up World! ,really enjoyed the early wake-up..... The quiet time was truly appreciated...... Wake-up World! ,Yes,No
23002,4,1679731347,Sat May 02 10:02:55 PDT 2009,NO_QUERY,DonnaSpeaks,@heisenman That's a great way to attract patrons...make it free! Have a good time and bring back tips &amp; resources. ,USERNAME That's a great way to attract patrons...make it free! Have a good time and bring back tips &amp; resources. ,Yes,No
23003,0,2230444420,Thu Jun 18 17:07:20 PDT 2009,NO_QUERY,mrbaseball22,omg i rared be at school than at home any day ,omg i rared be at school than at home any day ,No,Yes
23004,4,2005904540,Tue Jun 02 10:21:26 PDT 2009,NO_QUERY,sito50,@GeorgeGSmithJr I'll be your best friend if you pick me.    #crocstweet03,USERNAME I'll be your best friend if you pick me.    crocstweet03,Yes,No
23005,4,1969891978,Sat May 30 01:37:26 PDT 2009,NO_QUERY,BelleRuss,"@KelzVThr33 @Soul_Angel i'm gonna force myself to bed about now, i will hit u ladies up whenever i get up. GOODNIGHT  ","USERNAME USERNAME i'm gonna force myself to bed about now, i will hit u ladies up whenever i get up. GOODNIGHT  ",Yes,Yes
23006,4,1997540733,Mon Jun 01 17:01:48 PDT 2009,NO_QUERY,dmachiels,@gearworx The what and what now? ,USERNAME The what and what now? ,No,No
23007,4,2072227702,Sun Jun 07 20:37:43 PDT 2009,NO_QUERY,callmeTAB,Watching 'That 70's Show' Man I love them ,Watching 'That 70's Show' Man I love them ,Yes,No
23008,4,2176383608,Mon Jun 15 03:43:31 PDT 2009,NO_QUERY,Miss_Bellatrix,two weeks &amp; one day until @jallin &amp; and I move into the house! YAY!! ,two weeks &amp; one day until USERNAME &amp; and I move into the house! YAY!! ,Yes,No
23009,4,2192334980,Tue Jun 16 06:52:51 PDT 2009,NO_QUERY,lightcast,@elliottmunoz Let me know if you need some additional help or info. We just might have some AS3 flex sample code ,USERNAME Let me know if you need some additional help or info. We just might have some AS3 flex sample code ,Yes,No
23010,4,1983292025,Sun May 31 12:52:37 PDT 2009,NO_QUERY,prittstick01,@Dannymcfly yeah everyday is a surprise ,USERNAME yeah everyday is a surprise ,Yes,No
