,target,id,date,query,user,input,input_processed,GPT Positive,GPT Negative
19500,0,1997898579,Mon Jun 01 17:38:57 PDT 2009,NO_QUERY,rehes,@yogurtsoda or dead in the head ,USERNAME or dead in the head ,No,No
19501,0,2328795972,Thu Jun 25 10:00:06 PDT 2009,NO_QUERY,SazFOB,my discount code doesnt make much difference...   if ur buying from Clandestine: code : TAYLOR 10% off,my discount code doesnt make much difference...   if ur buying from Clandestine: code : TAYLOR 10% off,No,No
19502,4,1882012571,Fri May 22 06:03:10 PDT 2009,NO_QUERY,katie_fruitcake,"@carambelle: love and peace back, you dramatist. ","USERNAME love and peace back, you dramatist. ",No,Yes
19503,4,2192630438,Tue Jun 16 07:19:18 PDT 2009,NO_QUERY,jatingupta25,@anish_sinha did before you ,USERNAME did before you ,No,No
19504,0,1822430950,Sat May 16 19:33:42 PDT 2009,NO_QUERY,collcassidy,Harry Potter is scaring me ,Harry Potter is scaring me ,No,Yes
19505,4,2069102592,Sun Jun 07 15:15:58 PDT 2009,NO_QUERY,aishlinggxoxo,listeningg to music ,listeningg to music ,No,No
19506,0,2232292528,Thu Jun 18 19:42:50 PDT 2009,NO_QUERY,KayJay16,I miss my iPod...life just isn't the same without it ,I miss my iPod...life just isn't the same without it ,No,Yes
19507,4,2060139730,Sat Jun 06 18:20:08 PDT 2009,NO_QUERY,pinkfroggg,"is at BWW with James, 2 Elizabeths, and Tim. Come say hi if you're here ","is at BWW with James, 2 Elizabeths, and Tim. Come say hi if you're here ",Yes,No
19508,0,2246054750,Fri Jun 19 17:01:42 PDT 2009,NO_QUERY,Joeysmiles,"@nicolerichie school bathrooms are if not worse than public toilets  shamefully, yesterday","USERNAME school bathrooms are if not worse than public toilets  shamefully, yesterday",No,Yes
19509,0,2254407314,Sat Jun 20 09:42:04 PDT 2009,NO_QUERY,MichaelJBradley,Ate a slice of processed cheese out of desperation ,Ate a slice of processed cheese out of desperation ,No,Yes
19510,0,2206189074,Wed Jun 17 06:09:02 PDT 2009,NO_QUERY,mizsledge,@_LowEndTheory_ hey! u didnt finish my pic ,USERNAME hey! u didnt finish my pic ,No,Yes
19511,0,2260872199,Sat Jun 20 19:54:26 PDT 2009,NO_QUERY,chl6456,"@bunnyhugger16 ur happy, i've got 2 deal with a tight schedule  not 2 mention my little brother annoying me every single second D:","USERNAME ur happy, i've got 2 deal with a tight schedule  not 2 mention my little brother annoying me every single second D:",No,Yes
19512,4,2061636975,Sat Jun 06 21:17:12 PDT 2009,NO_QUERY,kimbr,&amp; Happy birthday @mr_suh!  ,&amp; Happy birthday USERNAME  ,Yes,No
19513,0,1754073096,Sun May 10 04:51:20 PDT 2009,NO_QUERY,jeremy696969,why 3d realms close????!!!  ,why 3d realms close????!!!  ,No,Yes
19514,4,1999216210,Mon Jun 01 19:50:23 PDT 2009,NO_QUERY,TravisFortnum,"Change of plans! Talking to Ricardo THEN watching the new episode of WoWP, then HOPEFULLY getting @mitchelmusso 's new CD via iTunes ","Change of plans! Talking to Ricardo THEN watching the new episode of WoWP, then HOPEFULLY getting USERNAME 's new CD via iTunes ",Yes,No
19515,4,2001777652,Tue Jun 02 02:02:20 PDT 2009,NO_QUERY,Katrina_Naomi,"@missteapot23 that's fine, but if you did have something to say, then I'd prefer to know ","USERNAME that's fine, but if you did have something to say, then I'd prefer to know ",No,No
19516,4,1881060800,Fri May 22 03:28:01 PDT 2009,NO_QUERY,lovestoned02,says  UPDATE* http://plurk.com/p/vg89e,says  UPDATE* URL,No,No
19517,4,2190022065,Tue Jun 16 01:32:44 PDT 2009,NO_QUERY,strut365,@lomografieur hello!!! How are you? Great to hear from you ,USERNAME hello!!! How are you? Great to hear from you ,Yes,No
19518,0,1994208403,Mon Jun 01 11:34:51 PDT 2009,NO_QUERY,shellemae,"@DirronB, you... suck. ",USERNAME you... suck. ,No,Yes
19519,0,1685556596,Sun May 03 00:56:04 PDT 2009,NO_QUERY,awpoordidi,Ashley has 104 fever. Waiting for tylenol to kick in. Really dont wanna be the 1st oklahoma confirmed case ,Ashley has 104 fever. Waiting for tylenol to kick in. Really dont wanna be the 1st oklahoma confirmed case ,No,Yes
19520,4,1989603857,Mon Jun 01 02:08:36 PDT 2009,NO_QUERY,jaybranch,"@Mmmblueberries I love early morning runs, I live near the coast... nothing better than a 6am run watching the sun rise....  awesome!  ","USERNAME I love early morning runs, I live near the coast... nothing better than a 6am run watching the sun rise....  awesome!  ",Yes,No
19521,0,2194388027,Tue Jun 16 09:43:42 PDT 2009,NO_QUERY,apafan,going to grab some lunch.. then class at 1:30 ,going to grab some lunch.. then class at 1:30 ,Yes,No
19522,0,2015498873,Wed Jun 03 04:49:31 PDT 2009,NO_QUERY,Limeyez,@IAMBOOKUM smh chocolate dont kno me no more ,USERNAME smh chocolate dont kno me no more ,No,Yes
19523,0,2063776248,Sun Jun 07 04:01:48 PDT 2009,NO_QUERY,kkimmydaviss,sif not be online. i miss you already &gt;.&lt; urgh sif get me attached ,sif not be online. i miss you already &gt;.&lt; urgh sif get me attached ,No,Yes
19524,0,1975119674,Sat May 30 14:29:23 PDT 2009,NO_QUERY,NicTan84,im ready for the IE8 Run.. but it looks like the weather is not... disappointed that its raining... ,im ready for the IE8 Run.. but it looks like the weather is not... disappointed that its raining... ,No,Yes
19525,4,1880599179,Fri May 22 01:49:08 PDT 2009,NO_QUERY,stevebridger,"@stef yeah, go on... send me something to peek at ","USERNAME yeah, go on... send me something to peek at ",No,No
19526,4,1962117390,Fri May 29 10:32:59 PDT 2009,NO_QUERY,AlinaAlwazzan,@seankingston I LOVE this song.. I listen to it all the time ,USERNAME I LOVE this song.. I listen to it all the time ,Yes,No
