,target,id,date,query,user,input,input_processed,GPT Positive,GPT Negative
13000,0,2302466152,Tue Jun 23 16:50:56 PDT 2009,NO_QUERY,missEmerica,Just woke up from a 3.5 hour nap ooops lol now I am goimg to up all night ,Just woke up from a 3.5 hour nap ooops lol now I am goimg to up all night ,No,Yes
13001,4,2061621479,Sat Jun 06 21:15:13 PDT 2009,NO_QUERY,Cadmiu,"@GPXPlus Ah, all in an attempt to lower server lags? I can live with it, then. ","USERNAME Ah, all in an attempt to lower server lags? I can live with it, then. ",Yes,No
13002,4,1983899493,Sun May 31 14:03:10 PDT 2009,NO_QUERY,Suzie12Susan,@mileycyrus Cool! I hope u do perform with Lady Gaga one day!  that would be really cool,USERNAME Cool! I hope u do perform with Lady Gaga one day!  that would be really cool,Yes,No
13003,4,1983467492,Sun May 31 13:12:44 PDT 2009,NO_QUERY,MeganDelicious,Mm drinking out of my D-fusion cup! ,Mm drinking out of my D-fusion cup! ,Yes,No
13004,0,1791736846,Wed May 13 20:57:25 PDT 2009,NO_QUERY,anaashi,@queenhinton....it does feel lonely....i don't like this ,USERNAME does feel lonely....i don't like this ,No,Yes
13005,4,1573133056,Mon Apr 20 23:51:14 PDT 2009,NO_QUERY,BarryLouzada,@buge me too mate have a good one  I sure as hell will!,USERNAME me too mate have a good one  I sure as hell will!,Yes,No
13006,0,1573146813,Mon Apr 20 23:54:41 PDT 2009,NO_QUERY,Sirvinya,@MagpieSparkles not willingly ,USERNAME not willingly ,No,No
13007,4,1557298015,Sun Apr 19 03:13:55 PDT 2009,NO_QUERY,EmeraldangelUK,i'm very excited about some new designs...leopard print and blood red orchids...mmmm ,i'm very excited about some new designs...leopard print and blood red orchids...mmmm ,Yes,No
13008,0,1694182479,Mon May 04 01:27:25 PDT 2009,NO_QUERY,Tarapay,Low carb diet is a go. Hopefully that means about 6 weeks till surgery if all goes well. My tummy isn't too thrilled tho ,Low carb diet is a go. Hopefully that means about 6 weeks till surgery if all goes well. My tummy isn't too thrilled tho ,No,Yes
13009,0,2017008808,Wed Jun 03 07:42:52 PDT 2009,NO_QUERY,ShaunaMilliken,I am such a moron; I removed the program that lets me play DVDs on my computer ,I am such a moron; I removed the program that lets me play DVDs on my computer ,No,Yes
13010,4,2177840873,Mon Jun 15 06:47:23 PDT 2009,NO_QUERY,luckycharms28,i think @djprostyle is sooooooo DAMNNN SEXXXXXXXXY!!! ,i think USERNAME is sooooooo DAMNNN SEXXXXXXXXY!!! ,No,No
13011,0,1978262750,Sat May 30 22:51:44 PDT 2009,NO_QUERY,TheRetroman,"Well, looks like I'm moving again. ","Well, looks like I'm moving again. ",No,Yes
