,target,id,date,query,user,input,input_processed,GPT Positive,GPT Negative
4500,0,2056820699,Sat Jun 06 11:51:24 PDT 2009,NO_QUERY,TRock21,@court4305 OMG. I haven't heard that in a while...wonder what happened to him. Not approved! ,USERNAME OMG. I haven't heard that in a while...wonder what happened to him. Not approved! ,No,Yes
4501,0,1993453034,Mon Jun 01 10:24:05 PDT 2009,NO_QUERY,nicole20092002,but @lonejohnny i love you ,but USERNAME i love you ,Yes,No
4502,4,1982068728,Sun May 31 10:27:51 PDT 2009,NO_QUERY,inky,"@the_doktor http://bit.ly/QzUMU &quot;The Ultimate Lock Picker Hacks Pentagon, Beats Corporate Security for Fun and Profit&quot; ","USERNAME URL &quot;The Ultimate Lock Picker Hacks Pentagon, Beats Corporate Security for Fun and Profit&quot; ",No,No
4503,4,2069286297,Sun Jun 07 15:36:01 PDT 2009,NO_QUERY,sheryonstone,good pick ;) happy sunday @HERDE  ♫ http://blip.fm/~7tes4,good pick ;) happy sunday USERNAME  ♫ URL,Yes,No
4504,0,2255339520,Sat Jun 20 11:06:58 PDT 2009,NO_QUERY,Rosetta__Stoned,@guitarlove Hang in there. Besides drugs don't deaden the pain it just throws up a thin veil which the world loves to rip down ,USERNAME Hang in there. Besides drugs don't deaden the pain it just throws up a thin veil which the world loves to rip down ,No,Yes
4505,0,1753591712,Sun May 10 02:24:47 PDT 2009,NO_QUERY,MissIva,GONA MISS U MOMMY WEN UR IN AUSSIE 2MORO! I no u wantd me to come..but i really cant cuzza exams!  i reli want to tho..  X Lovee u! X,GONA MISS U MOMMY WEN UR IN AUSSIE 2MORO! I no u wantd me to come..but i really cant cuzza exams!  i reli want to tho..  X Lovee u! X,Yes,Yes
4506,0,1685526360,Sun May 03 00:47:33 PDT 2009,NO_QUERY,amyvthompson,"Bath is run, uniform is ready...still can't be bothered to go to work ","Bath is run, uniform is ready...still can't be bothered to go to work ",No,Yes
4507,0,2179507891,Mon Jun 15 09:11:56 PDT 2009,NO_QUERY,rorossetto,"i miss danger, mr president and k2 in here ","i miss danger, mr president and k2 in here ",No,No
4508,0,2264704121,Sun Jun 21 04:41:51 PDT 2009,NO_QUERY,fifiblake,Damn. I wanted to go to my jr. prom.   ended up getting tickets to any upcoming concert I wanna go to! Haha. X,Damn. I wanted to go to my jr. prom.   ended up getting tickets to any upcoming concert I wanna go to! Haha. X,Yes,No
4509,0,2209565186,Wed Jun 17 10:32:06 PDT 2009,NO_QUERY,vriyait,"@CannonGod I'm not sure I can make it for a drink afterwards, would like to but have an early start on Friday  Shame you can't make it!","USERNAME I'm not sure I can make it for a drink afterwards, would like to but have an early start on Friday  Shame you can't make it!",No,Yes
4510,4,2014630223,Wed Jun 03 02:09:58 PDT 2009,NO_QUERY,enilec46,says McdoDelivery Online is the shiz.  http://plurk.com/p/y35vw,says McdoDelivery Online is the shiz.  URL,Yes,No
4511,4,1980178689,Sun May 31 05:57:23 PDT 2009,NO_QUERY,EvoSim,@simonemckendry http://twitpic.com/668eb - Erm both ,USERNAME URL - Erm both ,No,No
4512,4,1880484744,Fri May 22 01:24:35 PDT 2009,NO_QUERY,LokeshAwasthy,@additiyom @manan I hate facebook! btw thanks for teh gyaan ,USERNAME USERNAME I hate facebook! btw thanks for teh gyaan ,No,Yes
