,target,id,date,query,user,input,input_processed,GPT Positive,GPT Negative
6000,0,2324641750,Thu Jun 25 03:40:46 PDT 2009,NO_QUERY,cuntankerous,@glittertrash going to p!nk concert! Heh! Ohh I missed the last one too ! ,USERNAME going to p!nk concert! Heh! Ohh I missed the last one too ! ,1,0
6001,4,2060992910,Sat Jun 06 19:58:31 PDT 2009,NO_QUERY,ck2d,@janelle30 Server's getting twitchy again. Clearly I should be working or something. Think my editor has bugged the line. ,USERNAME Server's getting twitchy again. Clearly I should be working or something. Think my editor has bugged the line. ,0,1
6002,4,2066791699,Sun Jun 07 11:10:43 PDT 2009,NO_QUERY,hollykatie,@taylorswift13 - Teardrops On My Guitar ,USERNAME - Teardrops On My Guitar ,0,0
6003,4,1979026038,Sun May 31 01:20:24 PDT 2009,NO_QUERY,garyshort,@dxlight did they catch you smoking? ,USERNAME did they catch you smoking? ,0,0
6004,4,1961195591,Fri May 29 09:07:42 PDT 2009,NO_QUERY,lucylumcfly,"@FrankieTheSats with u, we were probably hyper as hell for mcfly anyway .. please could you say hii  x","USERNAME with u, we were probably hyper as hell for mcfly anyway .. please could you say hii  x",1,0
6005,4,1558190021,Sun Apr 19 07:34:34 PDT 2009,NO_QUERY,morgan_2013,cake is what im having for breakfast  and i am loving it! i wish it was chocolate though.. oh a triple chocolate huge piece of cake. ahhhh,cake is what im having for breakfast  and i am loving it! i wish it was chocolate though.. oh a triple chocolate huge piece of cake. ahhhh,1,0
6006,0,2053730037,Sat Jun 06 05:31:30 PDT 2009,NO_QUERY,sbfp,damn I hate Danish error messages in visual studio  wonder if it's possible to get them in english....,damn I hate Danish error messages in visual studio  wonder if it's possible to get them in english....,0,1
6007,0,1990243900,Mon Jun 01 04:19:00 PDT 2009,NO_QUERY,MelNicholls,tired of having to mime or write everything down. Never realised just how much i talk in a day ,tired of having to mime or write everything down. Never realised just how much i talk in a day ,0,1
6008,0,2199766036,Tue Jun 16 17:58:24 PDT 2009,NO_QUERY,koolrunnins,#haveyouever:Had to be married (bc of situation)to someone that wants u to be as unhappy as they are? ,haveyouever:Had to be married (bc of situation)to someone that wants u to be as unhappy as they are? ,0,1
6009,0,1969420698,Fri May 29 23:59:16 PDT 2009,NO_QUERY,exzantia,Oh god I really don't want to get up. Sooo tied ,Oh god I really don't want to get up. Sooo tied ,0,1
6010,4,1989182430,Mon Jun 01 00:37:28 PDT 2009,NO_QUERY,Doctorbenjy,Off to my media exam this morning wish me luck! ,Off to my media exam this morning wish me luck! ,1,0
6011,4,1558398148,Sun Apr 19 08:15:05 PDT 2009,NO_QUERY,CareBlairNB4eva,@selenagomez http://twitpic.com/3knsj - This has to be one of the cutest pictures I have seen in a long time ,USERNAME URL - This has to be one of the cutest pictures I have seen in a long time ,1,0
6012,4,2004200255,Tue Jun 02 07:49:47 PDT 2009,NO_QUERY,Jilli_an,@TerrinRamsey you are awesome at what you do! I'll pray your week goes by fast and its a productive one ,USERNAME you are awesome at what you do! I'll pray your week goes by fast and its a productive one ,1,0
6013,4,1676805158,Fri May 01 23:15:45 PDT 2009,NO_QUERY,StephanieeeQ,@PeaceOutHannah LOL hello hannah! you too! ,USERNAME LOL hello hannah! you too! ,1,0
6014,0,2261551987,Sat Jun 20 20:58:15 PDT 2009,NO_QUERY,Josh_xVx,My ears hurt. ,My ears hurt. ,0,1
