,target,id,date,query,user,input,input_processed,GPT Positive,GPT Negative
7000,0,1828003128,Sun May 17 11:53:32 PDT 2009,NO_QUERY,kransomwastaken,@moritheil no rt of my link of it an hour ago? ,USERNAME no rt of my link of it an hour ago? ,0,0
7001,4,1996399458,Mon Jun 01 15:01:15 PDT 2009,NO_QUERY,natalos,just finished watching antwone fisher again...now to write my paper...and im pretty sure i got a 100 on my math final if not still a A ,just finished watching antwone fisher again...now to write my paper...and im pretty sure i got a 100 on my math final if not still a A ,1,0
7002,4,2183149879,Mon Jun 15 14:06:44 PDT 2009,NO_QUERY,TraderPlanet,Hello my friends!!  I just updated my profile!!!  Add me as a friend:  http://ow.ly/efCC  Happy Trading!!!!!!! ,Hello my friends!!  I just updated my profile!!!  Add me as a friend:  URL  Happy Trading!!!!!!! ,1,0
7003,0,2235652024,Fri Jun 19 01:44:16 PDT 2009,NO_QUERY,jeroenvdmeer,"I want my MacBook back  Good thing I have AppleCare, though. Would've cost me a kidney to have it fixed otherwise.","I want my MacBook back  Good thing I have AppleCare, though. Would've cost me a kidney to have it fixed otherwise.",1,0
7004,4,2067014043,Sun Jun 07 11:35:26 PDT 2009,NO_QUERY,Naoij,"@waynemarkle  I wish. I just love words and their origin maybe I compensate somehow about my job that's all about numbers/calculations, u?","USERNAME  I wish. I just love words and their origin maybe I compensate somehow about my job that's all about numbers/calculations, u?",1,0
7005,0,2069612646,Sun Jun 07 16:11:54 PDT 2009,NO_QUERY,Ozzy242,"At least someone out there is having fun out there. }:-X Your friend, Shawn S. Go Eagles! ","At least someone out there is having fun out there. }:-X Your friend, Shawn S. Go Eagles! ",1,0
7006,0,1969437309,Sat May 30 00:02:08 PDT 2009,NO_QUERY,ohsnapsjohn,"@stevesics  nooo! Luhh life, it's beutiful!","USERNAME  nooo! Luhh life, it's beutiful!",1,0
7007,0,2235108384,Fri Jun 19 00:26:45 PDT 2009,NO_QUERY,TweetTotterFace,I'm learning all about Twitter &amp; thinking about tator tots...My tummy hurts to ,I'm learning all about Twitter &amp; thinking about tator tots...My tummy hurts to ,0,1
7008,4,2046235567,Fri Jun 05 11:53:18 PDT 2009,NO_QUERY,Victoriasmommy,day 3 of Jillian's 30 day shed!!! owwwey.......only 27 more to go! ,day 3 of Jillian's 30 day shed!!! owwwey.......only 27 more to go! ,1,1
7009,4,2048594333,Fri Jun 05 15:27:23 PDT 2009,NO_QUERY,la_knight,Very happy hubby called this morning and happy to finally be back home! It was nice to get off early to celebrate success at work ,Very happy hubby called this morning and happy to finally be back home! It was nice to get off early to celebrate success at work ,1,0
7010,0,1968442618,Fri May 29 21:26:51 PDT 2009,NO_QUERY,AgileBeeeast,Wish i were invited ,Wish i were invited ,0,1
7011,4,2004962816,Tue Jun 02 09:00:33 PDT 2009,NO_QUERY,SocialLadybug,Impressed with my cooking this morning....  and they say city girls can't cook! YEA RIGHT!,Impressed with my cooking this morning....  and they say city girls can't cook! YEA RIGHT!,1,0
7012,4,1469644736,Tue Apr 07 07:00:00 PDT 2009,NO_QUERY,YatPundit,"@Kellyology twitter, no major loss, gmail, problem, ABC on boobtoob means the cat sat on the remote again ","USERNAME twitter, no major loss, gmail, problem, ABC on boobtoob means the cat sat on the remote again ",0,0
7013,0,1974285629,Sat May 30 12:49:01 PDT 2009,NO_QUERY,emmafosho,i want the ~lividthorn~ pick&amp;mix teeee ,i want the ~lividthorn~ pick&amp;mix teeee ,1,0
7014,0,2328613276,Thu Jun 25 09:47:29 PDT 2009,NO_QUERY,ranajune,R.I.P. Farrah Fawcett http://bit.ly/DVCgs  The beloved angel has passed away.   (via @PerezHilton),R.I.P. Farrah Fawcett URL  The beloved angel has passed away.   (via USERNAME,0,0
7015,4,1677566824,Sat May 02 02:46:47 PDT 2009,NO_QUERY,septmbrsfinest,@thakiidad lmao ur silly..im glad to hear your doin well  ..keep up the good wrk bro ! ,USERNAME lmao ur silly..im glad to hear your doin well  ..keep up the good wrk bro ! ,1,0
7016,0,1559907399,Sun Apr 19 12:21:12 PDT 2009,NO_QUERY,mskonfa1990,why do we make judgements based on initial appearances? It sucks when u r on the receiving end  Pls. don't do this to others.,why do we make judgements based on initial appearances? It sucks when u r on the receiving end  Pls. don't do this to others.,0,1
7017,0,1556678550,Sat Apr 18 23:50:35 PDT 2009,NO_QUERY,judithmcn,@CathBx its not working for me ,USERNAME its not working for me ,0,1
7018,0,1963942389,Fri May 29 13:29:06 PDT 2009,NO_QUERY,TheRaizinShow,Even ARNOLD couldn't save the parks  http://bit.ly/WSM5J  - How is this providing jobs?,Even ARNOLD couldn't save the parks  URL  - How is this providing jobs?,0,1
7019,0,2181697957,Mon Jun 15 12:10:36 PDT 2009,NO_QUERY,katexpectation,Ugh I forgot to dvr true blood last night  nothing like sitting down to watch it &amp; it's not there. I feel stood up.,Ugh I forgot to dvr true blood last night  nothing like sitting down to watch it &amp; it's not there. I feel stood up.,0,1
7020,4,1679804153,Sat May 02 10:13:04 PDT 2009,NO_QUERY,andrewspittle,@joeybaker Good idea. I'll see if I can do that this weekend. P.S. you should follow me so I can dm you ,USERNAME Good idea. I'll see if I can do that this weekend. P.S. you should follow me so I can dm you ,1,0
7021,4,1835055856,Mon May 18 05:00:56 PDT 2009,NO_QUERY,FONEJACKER12009,And remember always stop for regular tweet breaks itll help with ya mind !! ha  @mmbopidy,And remember always stop for regular tweet breaks itll help with ya mind !! ha  USERNAME,1,0
7022,4,1468088507,Mon Apr 06 23:39:01 PDT 2009,NO_QUERY,Knot2serious,"@jreneebuchholz I will have to try that sometime. I like Greek food..uh, well, I like most food. hehe ","USERNAME I will have to try that sometime. I like Greek food..uh, well, I like most food. hehe ",1,0
7023,0,1883457689,Fri May 22 08:34:57 PDT 2009,NO_QUERY,SweetHeartAggie,Headache is turning into an ache in my @$$.  I want to sleep.,Headache is turning into an ache in my USERNAME  I want to sleep.,0,1
