,target,id,date,query,user,input,input_processed,GPT Positive,GPT Negative
3500,0,2248867053,Fri Jun 19 21:19:06 PDT 2009,NO_QUERY,MelissaBillions,"FIN!  -- now, to chill, team run in the a.m., I have been SLACKING on training!  ","FIN!  -- now, to chill, team run in the a.m., I have been SLACKING on training!  ",1,0
3501,4,1961422488,Fri May 29 09:28:44 PDT 2009,NO_QUERY,dopemaneazyecpt,@Truwestcoast what up homie! real g'z stay ruthless  hahahha lol whats happenin WESTSIDE!!!!!!!!!!!!!!!,USERNAME what up homie! real g'z stay ruthless  hahahha lol whats happenin WESTSIDE!!!!!!!!!!!!!!!,1,0
3502,4,2052280866,Sat Jun 06 00:12:39 PDT 2009,NO_QUERY,nickless,Happy Birthday Tetris  (I play it everytime I'm @ metalab on the famous metacade http://bit.ly/hoNwe,Happy Birthday Tetris  (I play it everytime I'm @ metalab on the famous metacade URL,0,0
3503,4,1563829379,Mon Apr 20 00:27:27 PDT 2009,NO_QUERY,oliyoung,@radiostarelle i have! we've talked and we're cool #herebeforeoprah #herebeforeaplusk imitation = sincerest form of flattery n' all ,USERNAME i have! we've talked and we're cool herebeforeoprah herebeforeaplusk imitation = sincerest form of flattery n' all ,1,0
3504,0,1993767047,Mon Jun 01 10:53:59 PDT 2009,NO_QUERY,ellebelle_,Accounting legislation will be the death of me- I've studied it ALL day and still can't remember it ,Accounting legislation will be the death of me- I've studied it ALL day and still can't remember it ,0,1
3505,4,2182222981,Mon Jun 15 12:53:10 PDT 2009,NO_QUERY,Mr_Spong,@indie_eire I only seen them the once. I think it was when they were still at their raw best!  Lots of sods of mud thrown at them though,USERNAME I only seen them the once. I think it was when they were still at their raw best!  Lots of sods of mud thrown at them though,0,0
3506,4,1999967693,Mon Jun 01 21:09:19 PDT 2009,NO_QUERY,imperfectbless,hehehe greek is sooo funny ,hehehe greek is sooo funny ,1,0
3507,0,2014261102,Wed Jun 03 00:57:24 PDT 2009,NO_QUERY,sg44444,why don't i have more followers? ,why don't i have more followers? ,0,1
3508,0,2071537222,Sun Jun 07 19:33:27 PDT 2009,NO_QUERY,motamota,she said i could but not till im 18 fot some reason. lameee! i just wanna go homeee ,she said i could but not till im 18 fot some reason. lameee! i just wanna go homeee ,0,1
3509,4,2053217763,Sat Jun 06 03:44:13 PDT 2009,NO_QUERY,aish_star,"gudMrn,GudAftNun,GudEve...AIO... ","gudMrn,GudAftNun,GudEve...AIO... ",1,0
3510,0,1993035993,Mon Jun 01 09:43:40 PDT 2009,NO_QUERY,chels_mae,Im DYING of THIRST!  I NEED A BEVERAGE! An Arnold Palmer sounds orgasmic! ,Im DYING of THIRST!  I NEED A BEVERAGE! An Arnold Palmer sounds orgasmic! ,1,0
3511,4,1558974309,Sun Apr 19 09:55:06 PDT 2009,NO_QUERY,marcellolisi,Enjoying some really great and inspiring music by &quot;Ang�lique Kidjo&quot; &amp; &quot;Bliss&quot; while enjoying a beautiful sunny day ,Enjoying some really great and inspiring music by &quot;Ang�lique Kidjo&quot; &amp; &quot;Bliss&quot; while enjoying a beautiful sunny day ,1,0
3512,0,1694176951,Mon May 04 01:25:53 PDT 2009,NO_QUERY,DonoLooLoo,@AnnieDAFG i missed youuuuuu.   one day (soon!!!) we shall meet again.  &lt;33333,USERNAME i missed youuuuuu.   one day (soon!!!) we shall meet again.  &lt;33333,1,0
3513,4,1977926237,Sat May 30 22:01:23 PDT 2009,NO_QUERY,citynightlife,that's what's up detroit red wings. my boys are taking the cup once again. ,that's what's up detroit red wings. my boys are taking the cup once again. ,1,0
3514,4,2062188230,Sat Jun 06 22:33:21 PDT 2009,NO_QUERY,steveo_187,"@lee_kd aw heaps good ill have to check it out, let me knw what time n stuff ","USERNAME aw heaps good ill have to check it out, let me knw what time n stuff ",1,0
3515,4,1881503624,Fri May 22 04:50:26 PDT 2009,NO_QUERY,HesterAlice,"@JohnnyGWeir Cheer Up, Johnny! &gt;?&lt;! I'm always pray for you ","USERNAME Cheer Up, Johnny! &gt;?&lt;! I'm always pray for you ",1,0
3516,4,1556265835,Sat Apr 18 22:12:09 PDT 2009,NO_QUERY,TonesAssande,"@yoshikuroi I' d hope I'm higher than superman, king kryptonian douche. ","USERNAME I' d hope I'm higher than superman, king kryptonian douche. ",0,0
3517,4,1990349991,Mon Jun 01 04:37:31 PDT 2009,NO_QUERY,GinaRu,Feeling very optimistic! ,Feeling very optimistic! ,1,0
3518,0,2245222030,Fri Jun 19 15:49:44 PDT 2009,NO_QUERY,abcdefghijanica,@mileycyrus have you ever thought that love stink?? ,USERNAME have you ever thought that love stink?? ,0,1
3519,4,1828076110,Sun May 17 12:02:20 PDT 2009,NO_QUERY,boonxewok,Riding on the train.... Riding on the train.... Siting next to bbbuuummmsss... -thanks family guy... ,Riding on the train.... Riding on the train.... Siting next to bbbuuummmsss... -thanks family guy... ,0,0
3520,4,2063305675,Sun Jun 07 02:07:53 PDT 2009,NO_QUERY,chouwilson,Perfect Nice weather. Thank God ,Perfect Nice weather. Thank God ,1,0
3521,0,2061168004,Sat Jun 06 20:18:57 PDT 2009,NO_QUERY,katcurlee,"OK, so....MAC is still having problems.  Maybe a hardware issue...could be a memory issue... Grrrrr.....  What a day... ","OK, so....MAC is still having problems.  Maybe a hardware issue...could be a memory issue... Grrrrr.....  What a day... ",0,1
3522,4,1983535730,Sun May 31 13:20:37 PDT 2009,NO_QUERY,fattofitat40,@Meganmonique YES YOU ARE! ,USERNAME YES YOU ARE! ,1,0
3523,0,2049647655,Fri Jun 05 17:14:56 PDT 2009,NO_QUERY,lvlygirl,had a great day with my mom!! wish she lived closer ,had a great day with my mom!! wish she lived closer ,1,0
3524,4,2069248146,Sun Jun 07 15:31:48 PDT 2009,NO_QUERY,KoniYates,"Coloursfest 2009 was awesome, had a ball! ","Coloursfest 2009 was awesome, had a ball! ",1,0
3525,0,1679379286,Sat May 02 09:12:48 PDT 2009,NO_QUERY,Abashima,Abandoned! We're leaving the plant sale. WAAAAY too many people.  Not fun any more. ,Abandoned! We're leaving the plant sale. WAAAAY too many people.  Not fun any more. ,0,1
3526,4,1687900122,Sun May 03 09:51:58 PDT 2009,NO_QUERY,christineclarke,I'm going on vacation in just 7 weeks. Going to hit the beach and look at houses for sale out there... yeah! ,I'm going on vacation in just 7 weeks. Going to hit the beach and look at houses for sale out there... yeah! ,1,0
3527,0,2282243537,Mon Jun 22 11:07:19 PDT 2009,NO_QUERY,blancameneses,@Salsalito bummer for real ,USERNAME bummer for real ,0,1
3528,0,1977481938,Sat May 30 21:03:52 PDT 2009,NO_QUERY,KelseyKiss,Bj left me  I'm all alone now ,Bj left me  I'm all alone now ,0,1
3529,0,1986356493,Sun May 31 18:43:20 PDT 2009,NO_QUERY,scribblemeout,ive decided that twilight will quite possibly win every single award they're put up for. i wanted taylor to win though.  rob looks nice,ive decided that twilight will quite possibly win every single award they're put up for. i wanted taylor to win though.  rob looks nice,1,0
3530,0,2176323368,Mon Jun 15 03:33:26 PDT 2009,NO_QUERY,aleramone,so fuckin' nostalgic ,so fuckin' nostalgic ,1,0
3531,4,1968186114,Fri May 29 20:55:47 PDT 2009,NO_QUERY,KimberWitch,@UnderXposd Wishing I could stay up with you. I'm in the mood for a slumber party - 2nd time in my life. I'm such an introvert!! ,USERNAME Wishing I could stay up with you. I'm in the mood for a slumber party - 2nd time in my life. I'm such an introvert!! ,1,0
3532,0,2323198744,Thu Jun 25 00:07:00 PDT 2009,NO_QUERY,peebeeandjay,im still so cold ,im still so cold ,0,1
3533,0,2196100842,Tue Jun 16 12:01:40 PDT 2009,NO_QUERY,sfraz71,Remember that migraine I defeated recently? It's back! ,Remember that migraine I defeated recently? It's back! ,0,1
3534,4,1982834262,Sun May 31 11:59:47 PDT 2009,NO_QUERY,leighh,Oh dropbox.  How do i love thee? let me count the ways.  Saved the day once again.  ,Oh dropbox.  How do i love thee? let me count the ways.  Saved the day once again.  ,1,0
3535,0,1961761201,Fri May 29 10:00:16 PDT 2009,NO_QUERY,amarie2209,i love him..i hate him..i loved him yesterday...ill hate him tomorrow....damn im confused ,i love him..i hate him..i loved him yesterday...ill hate him tomorrow....damn im confused ,0,1
3536,4,2058147428,Sat Jun 06 14:21:34 PDT 2009,NO_QUERY,bindureddy,@amybhole it's never early for wine ,USERNAME it's never early for wine ,1,0
3537,4,1881945082,Fri May 22 05:54:46 PDT 2009,NO_QUERY,emmagudith,On the ferry to staton island. ,On the ferry to staton island. ,1,0
3538,4,1974793151,Sat May 30 13:51:20 PDT 2009,NO_QUERY,jamesstabler,wooooo julian got in  saxophoneeeeeeee,wooooo julian got in  saxophoneeeeeeee,1,0
3539,4,1989418543,Mon Jun 01 01:28:05 PDT 2009,NO_QUERY,VetrinaGirl,@kreativlink pretty. ,USERNAME pretty. ,1,0
3540,0,2234725393,Thu Jun 18 23:37:19 PDT 2009,NO_QUERY,divide,i wish i was going to the hey monday/this providence tour  sob,i wish i was going to the hey monday/this providence tour  sob,0,1
3541,4,1970228866,Sat May 30 02:59:43 PDT 2009,NO_QUERY,DavidFeng,@AstonLin I'd stay with Disk Warrior. ,USERNAME I'd stay with Disk Warrior. ,0,0
3542,0,1835500007,Mon May 18 06:07:59 PDT 2009,NO_QUERY,KansasCraig,"Okay. Did a group ride yesterday. Men, if you are still wearing cycling shorts from 1990, call @andytheclark  way too much thigh showing ","Okay. Did a group ride yesterday. Men, if you are still wearing cycling shorts from 1990, call USERNAME  way too much thigh showing ",0,0
3543,4,2019011407,Wed Jun 03 10:51:43 PDT 2009,NO_QUERY,SabsJohnson,"First, get the team together.  Then, get the music out there.  Then?  enjoy seeing all of you be blessed by my gift!  In that order!  ","First, get the team together.  Then, get the music out there.  Then?  enjoy seeing all of you be blessed by my gift!  In that order!  ",1,0
