,target,id,date,query,user,input,input_processed,GPT Positive,GPT Negative
15500,0,1969037512,Fri May 29 22:51:46 PDT 2009,NO_QUERY,AMossa,im not allowed to drink on the steroids and i ate all day  i wish allergic reactions made you skinny and fit looking.,im not allowed to drink on the steroids and i ate all day  i wish allergic reactions made you skinny and fit looking.,No,No
15501,0,1956723732,Thu May 28 22:31:49 PDT 2009,NO_QUERY,jericotton,"I'm hungry, I want to go out and get something...but its too late and dangerous!! ","I'm hungry, I want to go out and get something...but its too late and dangerous!! ",No,No
15502,4,2065992414,Sun Jun 07 09:41:03 PDT 2009,NO_QUERY,richardsonmatt,"i love #lastfm - anyone who's got it, my username's richardsonmatt. add me ","i love lastfm - anyone who's got it, my username's richardsonmatt. add me ",Yes,"""Yes"""
15503,0,2265318702,Sun Jun 21 06:18:42 PDT 2009,NO_QUERY,KahanKillerTM,i cant get my phone til thursday  mommys still buying me fags though XD,i cant get my phone til thursday  mommys still buying me fags though XD,No,No
15504,0,2285115757,Mon Jun 22 14:43:37 PDT 2009,NO_QUERY,bodajmac,@razzbingo things have taken a big turn for the worse from a genius title like that to the last one called transnormal skipperoo ,USERNAME things have taken a big turn for the worse from a genius title like that to the last one called transnormal skipperoo ,"""No""",No
15505,4,1983742667,Sun May 31 13:44:53 PDT 2009,NO_QUERY,panin,"@beregulina попробуй. говор�?т - удобно  оно под нокию, мне не подходит - так что не знаю","USERNAME попробуй. говор�?т - удобно  оно под нокию, мне не подходит - так что не знаю",No,No
15506,0,2256066586,Sat Jun 20 12:12:37 PDT 2009,NO_QUERY,Gazerella,Not looking good for Iran.   Any suggestions on how to get out of this stupid babysitting thing?,Not looking good for Iran.   Any suggestions on how to get out of this stupid babysitting thing?,No,"""No"""
15507,0,2230636385,Thu Jun 18 17:23:35 PDT 2009,NO_QUERY,Ash_Bruno,Ehhh dinner with the grand parents is not much fun right now ,Ehhh dinner with the grand parents is not much fun right now ,No,No
15508,0,2245129092,Fri Jun 19 15:41:47 PDT 2009,NO_QUERY,ronicabo01,We drove past some cattle trucks and the cute cows were sticking their sad faces out the air holes. No cheeseburgers for me. ,We drove past some cattle trucks and the cute cows were sticking their sad faces out the air holes. No cheeseburgers for me. ,No,No
15509,0,2199167296,Tue Jun 16 17:06:52 PDT 2009,NO_QUERY,painted_flame,Really need to sort out my body clock...especially as I have to get up at 7 on saturday... ,Really need to sort out my body clock...especially as I have to get up at 7 on saturday... ,No,No
15510,4,2181150518,Mon Jun 15 11:26:12 PDT 2009,NO_QUERY,samchy,@MlleAndrea hahaha takes something bad for something good to come of it - look at it that way  all we gotta do is keep our head up,USERNAME hahaha takes something bad for something good to come of it - look at it that way  all we gotta do is keep our head up,Yes,Yes
15511,0,1984741304,Sun May 31 15:42:55 PDT 2009,NO_QUERY,d33j4y,"Ill  Eyes burning, sore throat, temp ","Ill  Eyes burning, sore throat, temp ",No,No
15512,4,1974412419,Sat May 30 13:05:07 PDT 2009,NO_QUERY,ScottGiorgini,@vickiz58 God Bless you Vicki - Hope you have a great (and uneventful) night!  ,USERNAME God Bless you Vicki - Hope you have a great (and uneventful) night!  ,Yes,No
15513,4,2192912529,Tue Jun 16 07:43:55 PDT 2009,NO_QUERY,jtl2411,http://twitpic.com/7jl12 - dont let Daisy's cuteness fool u. trust me this cat can can b a brat ,URL - dont let Daisy's cuteness fool u. trust me this cat can can b a brat ,No,No
15514,0,2258745234,Sat Jun 20 16:25:42 PDT 2009,NO_QUERY,jemillahayne,@BitSnow What happened to Jessica Stroup's twitter? ,USERNAME What happened to Jessica Stroup's twitter? ,No,No
15515,0,2329023485,Thu Jun 25 10:15:36 PDT 2009,NO_QUERY,CJROSE218,She passed less than a 1/2 hr after the show was over  Barbara Walters was classy as always speaking about Farrah.,She passed less than a 1/2 hr after the show was over  Barbara Walters was classy as always speaking about Farrah.,Yes,No
15516,0,1968999118,Fri May 29 22:45:27 PDT 2009,NO_QUERY,jacbrody,Can't get into it tonight. Kinda just want to go to sleep. ,Can't get into it tonight. Kinda just want to go to sleep. ,No,No
15517,4,2189810550,Tue Jun 16 00:58:21 PDT 2009,NO_QUERY,riyazi,training started!!! not so bad so far!! kimchi is great here!! ,training started!!! not so bad so far!! kimchi is great here!! ,Yes,Yes
15518,4,1976488139,Sat May 30 17:27:55 PDT 2009,NO_QUERY,brookeebabyy,Settled for chips and salsa. I also got brownies. Yum. ,Settled for chips and salsa. I also got brownies. Yum. ,No,No
15519,4,2048159486,Fri Jun 05 14:45:19 PDT 2009,NO_QUERY,AthenasAzure,@AuCourant_Amour Great! I found you from someone's #followfriday! You make handbags? They are super cute! &lt;3 u on etsy! ,USERNAME Great! I found you from someone's followfriday! You make handbags? They are super cute! &lt;3 u on etsy! ,"""Yes""","""Yes"""
15520,4,2066555874,Sun Jun 07 10:44:31 PDT 2009,NO_QUERY,ChelsDuff,Its called a group discussion   I like that phrase.,Its called a group discussion   I like that phrase.,Yes,No
15521,4,2184830403,Mon Jun 15 16:29:05 PDT 2009,NO_QUERY,xemnas21,@MattMelvin Have you seen the Disney Labs one? It's one of my favorites in particular ,USERNAME Have you seen the Disney Labs one? It's one of my favorites in particular ,No,"""No"""
15522,0,2176507144,Mon Jun 15 04:03:27 PDT 2009,NO_QUERY,inkserotica,is find things difficult ,is find things difficult ,No,No
15523,0,1882948317,Fri May 22 07:45:27 PDT 2009,NO_QUERY,IIIJohnBoyIII,Bored of my countdown now. 4 more hours in work   .,Bored of my countdown now. 4 more hours in work   .,No,No
15524,0,2064832181,Sun Jun 07 07:16:41 PDT 2009,NO_QUERY,BrittyBabe,is waiting for some one to come out in living room to hang with me i sort had to work some super wonder too my hair it puffy ,is waiting for some one to come out in living room to hang with me i sort had to work some super wonder too my hair it puffy ,No,No
15525,4,1792563054,Wed May 13 23:31:01 PDT 2009,NO_QUERY,tavilaine,Yey!!! Thanks tharah!! ,Yey!!! Thanks tharah!! ,Yes,Yes
15526,4,1563512635,Sun Apr 19 23:07:20 PDT 2009,NO_QUERY,GratianB,"@officialTila What award would u like to receive? Grammy, Oscar, etc  And the 2nd one Would u like 2 be a guy 4 a 1 day? Why yes? Why not?","USERNAME What award would u like to receive? Grammy, Oscar, etc  And the 2nd one Would u like 2 be a guy 4 a 1 day? Why yes? Why not?",No,No
15527,4,1754599402,Sun May 10 06:48:28 PDT 2009,NO_QUERY,taylorburge,awake and going to buy my mom a present before she wakes up ,awake and going to buy my mom a present before she wakes up ,Yes,Yes
15528,4,2018147628,Wed Jun 03 09:30:44 PDT 2009,NO_QUERY,alli_cat141,"goodnight dear ones, will see you all anon ","goodnight dear ones, will see you all anon ",No,No
15529,4,1468868756,Tue Apr 07 04:09:16 PDT 2009,NO_QUERY,cooling,i really love the love lab stage in rhythm heaven  so adorable!,i really love the love lab stage in rhythm heaven  so adorable!,Yes,Yes
15530,0,2190795041,Tue Jun 16 03:44:55 PDT 2009,NO_QUERY,TezThunderpunch,"well i have just woken up, gotta go in the shower before i go over to nics, got a bad belly ","well i have just woken up, gotta go in the shower before i go over to nics, got a bad belly ",No,No
15531,0,2182519033,Mon Jun 15 13:16:41 PDT 2009,NO_QUERY,Ms_Lauryn,damn feel like i just got dumped....i'm sorry....@hoseachanchez ,damn feel like i just got dumped....i'm sorry....USERNAME ,No,"""Yes"""
15532,4,2064106901,Sun Jun 07 05:14:44 PDT 2009,NO_QUERY,utterings,@MindyKB Just saw your comment this morning (apparently my notifications have a lag) -- glad you like. ,USERNAME Just saw your comment this morning (apparently my notifications have a lag) -- glad you like. ,No,"""No"""
15533,4,1964526158,Fri May 29 14:22:35 PDT 2009,NO_QUERY,yourhairstylist,"@krohl yes, almost forgot thanks for the tweet.  I will get it to them.  ","USERNAME yes, almost forgot thanks for the tweet.  I will get it to them.  ",No,No
15534,0,2247415578,Fri Jun 19 19:03:51 PDT 2009,NO_QUERY,AprilStorm,mhmmm zios was just like I rememberd so ready to go home I miss my honey ,mhmmm zios was just like I rememberd so ready to go home I miss my honey ,No,No
15535,4,2064458206,Sun Jun 07 06:19:18 PDT 2009,NO_QUERY,BoltClock,"@seanBE Hahahaha, do watch it ","USERNAME Hahahaha, do watch it ","""Yes""","""No"""
15536,0,1469926838,Tue Apr 07 07:50:04 PDT 2009,NO_QUERY,Dolly100,"Gots to go now Twitters, Have an MRI scan at 5.30pm  I HATE MRI's.","Gots to go now Twitters, Have an MRI scan at 5.30pm  I HATE MRI's.",No,No
15537,4,1558023391,Sun Apr 19 06:59:05 PDT 2009,NO_QUERY,Tonyrucci,@LeslieDYoung  Miss Young Good Morning ,USERNAME  Miss Young Good Morning ,Yes,Yes
15538,4,2053191382,Sat Jun 06 03:37:56 PDT 2009,NO_QUERY,bintasvea,In a cab....on my way to Harlem to take this SAT. Wish me luck ,In a cab....on my way to Harlem to take this SAT. Wish me luck ,No,"""No"""
15539,0,2066821792,Sun Jun 07 11:14:01 PDT 2009,NO_QUERY,lindsaycostello,@jesscarreiro Do you know if The Latency are doing any other shows besides summer festivals? There all so far away from here. ,USERNAME Do you know if The Latency are doing any other shows besides summer festivals? There all so far away from here. ,No,"""No"""
15540,4,1986883083,Sun May 31 19:27:26 PDT 2009,NO_QUERY,AngelaOrtiz,@nikolaygb You rock. ,USERNAME You rock. ,"""Yes""",Yes
15541,0,2062952752,Sun Jun 07 00:51:31 PDT 2009,NO_QUERY,brilliantology,Awfully chilly today. That's summer in Britain for you. ,Awfully chilly today. That's summer in Britain for you. ,No,No
15542,0,2226494407,Thu Jun 18 12:01:24 PDT 2009,NO_QUERY,smilesdog13,Hey peeps i am in florida and it is thundering right now and the thunder here is like 10 times as loud as in Ohio  It is scary!!,Hey peeps i am in florida and it is thundering right now and the thunder here is like 10 times as loud as in Ohio  It is scary!!,No,No
15543,4,2065134087,Sun Jun 07 07:58:09 PDT 2009,NO_QUERY,24cotton,@Emizzle4 i swear i love you.  in a totally appropriate way.  later doll ,USERNAME i swear i love you.  in a totally appropriate way.  later doll ,"""Yes""",Yes
15544,4,1882580776,Fri May 22 07:07:37 PDT 2009,NO_QUERY,IanPageHall,@davidspade honestly is always the best policy ,USERNAME honestly is always the best policy ,"""Yes""",No
15545,4,1558617414,Sun Apr 19 08:54:54 PDT 2009,NO_QUERY,SassyBookWorm,@MariahCarey Always be my Baby is my all time favorite Mariah tune  Your amazing and I luv u 4 all the great music you've shared w/ us,USERNAME Always be my Baby is my all time favorite Mariah tune  Your amazing and I luv u 4 all the great music you've shared w/ us,"""Yes""",No
15546,0,1986567848,Sun May 31 19:00:54 PDT 2009,NO_QUERY,texanoutofwater,@wendywings LOL sorry i got you into answering repetitive tweets.  super cool table tho. mrwings does great work!,USERNAME LOL sorry i got you into answering repetitive tweets.  super cool table tho. mrwings does great work!,"""Yes""","""No"""
15547,0,2068513057,Sun Jun 07 14:12:35 PDT 2009,NO_QUERY,illaayyy,My phone doesn't function ,My phone doesn't function ,No,No
15548,0,1557831589,Sun Apr 19 06:11:57 PDT 2009,NO_QUERY,WorldsDresser,This Kinerase extreme lift is breaking me out ,This Kinerase extreme lift is breaking me out ,No,No
15549,4,1753498527,Sun May 10 01:56:48 PDT 2009,NO_QUERY,DemiLSupporter,@marypascoe thanks buddi and it's no problem  your my friend  yah i should post more pics of London! nothing much really u?,USERNAME thanks buddi and it's no problem  your my friend  yah i should post more pics of London! nothing much really u?,No,No
15550,0,1989500218,Mon Jun 01 01:46:30 PDT 2009,NO_QUERY,davwil00,"Hooray! hottest day of the year and I've got an exam, bet it rains on Wednesday when they're all finished ","Hooray! hottest day of the year and I've got an exam, bet it rains on Wednesday when they're all finished ",No,No
15551,0,2248414766,Fri Jun 19 20:35:14 PDT 2009,NO_QUERY,allieoop95,#dontyouhate when the guy you feel like you are meant to be with slips through your fingers  I'll miss you &lt;3,dontyouhate when the guy you feel like you are meant to be with slips through your fingers  I'll miss you &lt;3,No,Yes
15552,0,2182704863,Mon Jun 15 13:31:32 PDT 2009,NO_QUERY,jamiemaltman,"Xander rode over bellas leg with his bike, and she broke her tibia, cast from waist down for 4 to 6 weeks  might have to go to sleep t ...","Xander rode over bellas leg with his bike, and she broke her tibia, cast from waist down for 4 to 6 weeks  might have to go to sleep t ...",No,No
15553,4,2053747131,Sat Jun 06 05:34:38 PDT 2009,NO_QUERY,ConstantineXVI,"@zachtib In other news, someone bought an Instinct ","USERNAME In other news, someone bought an Instinct ","""Yes""","""No"""
15554,4,2055682726,Sat Jun 06 09:45:55 PDT 2009,NO_QUERY,paralink,actualising my blog ta madre ,actualising my blog ta madre ,No,No
15555,0,2011967401,Tue Jun 02 19:51:20 PDT 2009,NO_QUERY,katalina42,@magscostello at least your return will make the country a brighter and happier place to be! reading the news now though. ,USERNAME at least your return will make the country a brighter and happier place to be! reading the news now though. ,Yes,No
15556,4,1770922382,Mon May 11 22:38:09 PDT 2009,NO_QUERY,liam_liam_27,Waiting to find out if this chick likes me  ,Waiting to find out if this chick likes me  ,No,No
15557,0,2265597121,Sun Jun 21 06:55:41 PDT 2009,NO_QUERY,PukkaKid,I have to revise soon ,I have to revise soon ,No,No
15558,0,1972553636,Sat May 30 09:26:34 PDT 2009,NO_QUERY,chanikin,I can't go to sleep  someone punch me out,I can't go to sleep  someone punch me out,No,"""No"""
15559,0,1980170902,Sun May 31 05:55:46 PDT 2009,NO_QUERY,Faola,Still tired from a great partynight... Doing stuff for university ,Still tired from a great partynight... Doing stuff for university ,No,No
15560,0,2203510207,Tue Jun 16 23:54:08 PDT 2009,NO_QUERY,trashyribbons,Home. Really bored. Swear I'm never gonna stay home for a day again  - http://tweet.sg,Home. Really bored. Swear I'm never gonna stay home for a day again  - URL,No,"""Yes"""
15561,4,2002455601,Tue Jun 02 04:15:55 PDT 2009,NO_QUERY,triggerhappy,"@vero thanks, may well take you up on that as my research progresses ","USERNAME thanks, may well take you up on that as my research progresses ",Yes,"""Yes"""
15562,4,2057958490,Sat Jun 06 13:59:31 PDT 2009,NO_QUERY,Talalinho,@MohammedHamad and Qatar will host 2022 inshalla ,USERNAME and Qatar will host 2022 inshalla ,Yes,No
15563,4,1557017951,Sun Apr 19 01:33:13 PDT 2009,NO_QUERY,AussieGal999,"@SnuffGnome Heh, heh! Good to see you're still around, hope the swelling subsides soon, lol  ","USERNAME Heh, heh! Good to see you're still around, hope the swelling subsides soon, lol  ",No,No
15564,4,2053791350,Sat Jun 06 05:42:43 PDT 2009,NO_QUERY,alibalilees,I havent got a clue what you do on this :/ Can't wait for next week  xx,I havent got a clue what you do on this :/ Can't wait for next week  xx,No,No
15565,0,2263820041,Sun Jun 21 01:54:33 PDT 2009,NO_QUERY,Jillileinchen,@Lejla_xD: and i'am hungry... ,USERNAME and i'am hungry... ,No,No
15566,4,1880058354,Thu May 21 23:58:20 PDT 2009,NO_QUERY,JulesMK,The school week is over and it's Quiz Night! A good excuse to hang out with friends!! ,The school week is over and it's Quiz Night! A good excuse to hang out with friends!! ,Yes,Yes
15567,4,2002211914,Tue Jun 02 03:31:02 PDT 2009,NO_QUERY,mags_place,"@_CorruptedAngel Hiya hun, I'm good thanks  how are you?","USERNAME Hiya hun, I'm good thanks  how are you?",No,No
15568,4,2070641175,Sun Jun 07 18:03:13 PDT 2009,NO_QUERY,stolen_valkyrie,"@suzubara yes, yes I am ","USERNAME yes, yes I am ",Yes,Yes
15569,4,2187751991,Mon Jun 15 20:45:05 PDT 2009,NO_QUERY,FanClubLady,@Wells334 @JdOtWiLl @JesseRankins @ibtres @etrez @mr_1of1 Bday Bash on Saturday for 3 J's.....what are we doing?  I want to party! ,USERNAME USERNAME USERNAME USERNAME USERNAME USERNAME Bday Bash on Saturday for 3 J's.....what are we doing?  I want to party! ,No,No
15570,0,2301835859,Tue Jun 23 15:58:44 PDT 2009,NO_QUERY,JimniKricket,@LuvMyDoxy I missed the challenge.  ,USERNAME I missed the challenge.  ,No,No
15571,0,1992273524,Mon Jun 01 08:29:07 PDT 2009,NO_QUERY,formicatile,"@ker297 aw, poor katia patata  i misses you, bee tee dubs.","USERNAME aw, poor katia patata  i misses you, bee tee dubs.","""No""","""Yes"""
15572,0,2000927845,Mon Jun 01 23:20:42 PDT 2009,NO_QUERY,justjessjess,I needa go to japan already  Ughh,I needa go to japan already  Ughh,No,"""Yes"""
15573,4,1989114748,Mon Jun 01 00:23:38 PDT 2009,NO_QUERY,adamvender,@gogoroflcopter what can i get you for your birthday? you are awesome ,USERNAME what can i get you for your birthday? you are awesome ,"""Yes""","""Yes"""
15574,4,1835501329,Mon May 18 06:08:10 PDT 2009,NO_QUERY,leighmichele,TR @gabemccarter Thanks for the tweet  ,TR USERNAME Thanks for the tweet  ,No,No
15575,4,2189683197,Tue Jun 16 00:38:14 PDT 2009,NO_QUERY,xSteffie,"working 0900-1800, tonight i'm going to the movie ","working 0900-1800, tonight i'm going to the movie ",No,No
15576,0,2015746355,Wed Jun 03 05:25:25 PDT 2009,NO_QUERY,RonnieFieg,"@RachelNow no im not ready, sooo not even funny ","USERNAME no im not ready, sooo not even funny ",No,"""Yes"""
15577,4,1880215374,Fri May 22 00:28:39 PDT 2009,NO_QUERY,Rachy555,@IdolFanatic bye zara...take care and plzzz try it!!!!!!!!! ,USERNAME bye zara...take care and plzzz try it!!!!!!!!! ,No,Yes
15578,0,1557055145,Sun Apr 19 01:45:45 PDT 2009,NO_QUERY,amberholritz,"Sick baby girl (ok fine, 4 isn't still a baby,I know, I know) + sad crying kitty + cold lonely bed = almost 5am and still no blog post ","Sick baby girl (ok fine, 4 isn't still a baby,I know, I know) + sad crying kitty + cold lonely bed = almost 5am and still no blog post ",No,No
15579,0,2298123552,Tue Jun 23 11:17:06 PDT 2009,NO_QUERY,swelch86,Working for the man ,Working for the man ,No,No
15580,4,1969091582,Fri May 29 23:00:34 PDT 2009,NO_QUERY,brittanij21,@terrellowens81 hey back ,USERNAME hey back ,No,No
15581,4,2176618122,Mon Jun 15 04:20:25 PDT 2009,NO_QUERY,coliwilso,"but it rocks. it really, really, rocks  i think i feel really sorry for the cylons, which is probably a trap!","but it rocks. it really, really, rocks  i think i feel really sorry for the cylons, which is probably a trap!",No,No
