,target,id,date,query,user,input,input_processed,GPT Positive,GPT Negative
2500,4,1833223638,Sun May 17 22:38:24 PDT 2009,NO_QUERY,Ashley_Dough,It's the two-month mark for me and Benface. Squee! ,It's the two-month mark for me and Benface. Squee! ,No,Yes
2501,0,2070317538,Sun Jun 07 17:28:59 PDT 2009,NO_QUERY,exortabreedoll,aww my grandparents won't be joining our trip on June 25th ,aww my grandparents won't be joining our trip on June 25th ,No,No
2502,0,1962926101,Fri May 29 11:56:10 PDT 2009,NO_QUERY,aleee_jb,i NEED MY fRYEND! ,i NEED MY fRYEND! ,No,No
2503,0,2006027848,Tue Jun 02 10:32:45 PDT 2009,NO_QUERY,hannahovens,just watched the season 5 finale of The Hills...... cant believe Lauren has gone.. ,just watched the season 5 finale of The Hills...... cant believe Lauren has gone.. ,No,"""No"""
2504,4,1998086210,Mon Jun 01 17:58:15 PDT 2009,NO_QUERY,allMywonders,http://longagocaptures.org!!  Lemme know if it's broken?,URL  Lemme know if it's broken?,No,No
2505,0,2202490941,Tue Jun 16 21:53:16 PDT 2009,NO_QUERY,kiwidork,We just had a bad rain storm and my basement is flooded. ,We just had a bad rain storm and my basement is flooded. ,No,No
2506,0,1692848737,Sun May 03 20:55:54 PDT 2009,NO_QUERY,shazamy,@CHRIS_Daughtry I'm sad your duet with Kelly Clarkson went to Nick Lachey ,USERNAME I'm sad your duet with Kelly Clarkson went to Nick Lachey ,"""No""","""No"""
2507,4,1557175707,Sun Apr 19 02:27:37 PDT 2009,NO_QUERY,dubber,@martinaustwick I question his methodology. And his sample size. And his stereo. ,USERNAME I question his methodology. And his sample size. And his stereo. ,No,"""No"""
2508,0,1470041296,Tue Apr 07 08:10:16 PDT 2009,NO_QUERY,Rosscopico,off to work ho hum   will listen to more dan le sac in the car there...,off to work ho hum   will listen to more dan le sac in the car there...,No,No
2509,4,2060856831,Sat Jun 06 19:42:44 PDT 2009,NO_QUERY,MercyStreetTeam,@SarahBassett i would message nate and talk to him about it maybe he can get u in the right direction about the photo pass ,USERNAME i would message nate and talk to him about it maybe he can get u in the right direction about the photo pass ,Yes,No
2510,4,1833473178,Sun May 17 23:23:53 PDT 2009,NO_QUERY,TrinaMezzacappa,I am in Austria (and possibly Italy/France) until June!! ,I am in Austria (and possibly Italy/France) until June!! ,No,No
2511,4,1556986303,Sun Apr 19 01:22:55 PDT 2009,NO_QUERY,Son_Tran,is watching tv ,is watching tv ,No,No
2512,4,1972368187,Sat May 30 09:05:36 PDT 2009,NO_QUERY,sophiebannerman,Bought two dresses in topshop today  wearing one tonight. Topshop rules ,Bought two dresses in topshop today  wearing one tonight. Topshop rules ,Yes,Yes
2513,0,2216397109,Wed Jun 17 19:25:45 PDT 2009,NO_QUERY,skylarjordan,I don't think of me in terms of you; I don't think of you in terms of us; I don't think of us in terms of love   http://tinyurl.com/n84w52,I don't think of me in terms of you; I don't think of you in terms of us; I don't think of us in terms of love   URL,No,No
2514,0,1969587289,Sat May 30 00:31:40 PDT 2009,NO_QUERY,LarryMusic,My arm is hurting... to much sun yesterday... ,My arm is hurting... to much sun yesterday... ,No,No
