,target,id,date,query,user,input,input_processed,GPT Positive,GPT Negative
20000,0,2053171169,Sat Jun 06 03:33:13 PDT 2009,NO_QUERY,darkhorse_uk,"British summertime is back - cold, wet and windy ","British summertime is back - cold, wet and windy ",No,No
20001,0,2224578149,Thu Jun 18 09:40:28 PDT 2009,NO_QUERY,brassfield,"@Jen_Layton Oh no, that's the most frustrating part--getting beaten out  I'm crossing my fingers it doesn't happen to you!","USERNAME Oh no, that's the most frustrating part--getting beaten out  I'm crossing my fingers it doesn't happen to you!","""No""","""No"""
20002,4,2000036595,Mon Jun 01 21:17:07 PDT 2009,NO_QUERY,technocorndog,"oh jeez...memories. on the mamba // i hope we can go to World's Of Fun again in July, can you say Family Force 5 concert? I CAN ","oh jeez...memories. on the mamba // i hope we can go to World's Of Fun again in July, can you say Family Force 5 concert? I CAN ",No,No
20003,0,1692402435,Sun May 03 19:55:13 PDT 2009,NO_QUERY,Laurn_mcn,its 4am and i cant sleep  x,its 4am and i cant sleep  x,No,No
20004,4,2066443826,Sun Jun 07 10:31:55 PDT 2009,NO_QUERY,nabila24,"n : nice, a : asian, b : brilliant, i : ingenious, l : lively, a : amusing.    ","n : nice, a : asian, b : brilliant, i : ingenious, l : lively, a : amusing.    ",No,No
20005,0,2306026052,Tue Jun 23 21:40:20 PDT 2009,NO_QUERY,StevenMarr,@njlowe whens it changing to telecom ,USERNAME whens it changing to telecom ,No,No
20006,0,1834541865,Mon May 18 03:19:51 PDT 2009,NO_QUERY,nuttylou,"@nickie72  good luck  with that love, ive gotta take my laptop to pc world for a check ","USERNAME  good luck  with that love, ive gotta take my laptop to pc world for a check ",No,Yes
20007,0,1984500565,Sun May 31 15:13:45 PDT 2009,NO_QUERY,vickster_ox,"has been in pain, pretty much all day ","has been in pain, pretty much all day ",No,No
20008,4,2175262946,Mon Jun 15 00:30:44 PDT 2009,NO_QUERY,vickyjones91,to all those poeple whjo are seeing @jonasbrothers tonight... i really dislike you. ,to all those poeple whjo are seeing USERNAME tonight... i really dislike you. ,No,"""Yes"""
20009,4,1985612120,Sun May 31 17:26:25 PDT 2009,NO_QUERY,Jo_mamma,summer please hurry up ,summer please hurry up ,No,No
20010,4,1967024932,Fri May 29 18:50:12 PDT 2009,NO_QUERY,tessvaughnstump,"@jojoballz @WickedWalk @taniistump  Haha thanks, guys!  Now I can't wait to read Johanna's!","USERNAME USERNAME USERNAME  Haha thanks, guys!  Now I can't wait to read Johanna's!","""Yes""","""No"""
20011,4,2182272774,Mon Jun 15 12:57:14 PDT 2009,NO_QUERY,hannaht,@andyalphabet is it the noise that scares you? ,USERNAME is it the noise that scares you? ,No,No
