,target,id,date,query,user,input,input_processed,GPT Positive,GPT Negative
12000,4,1469760305,Tue Apr 07 07:20:22 PDT 2009,NO_QUERY,spiritof_nature,"Alright, who ordered the rain for tomorrow? I'm way ahead of everybody. I've just built an ark and rounded up two of every animal. ","Alright, who ordered the rain for tomorrow? I'm way ahead of everybody. I've just built an ark and rounded up two of every animal. ",No,No
12001,0,2177464315,Mon Jun 15 06:09:09 PDT 2009,NO_QUERY,Mar_luvs_NKOTB,"@nkangel74 it's probably going to b sore for a while  take care of yourself...I'm doing good, on my way to work..Mondays always the worst","USERNAME it's probably going to b sore for a while  take care of yourself...I'm doing good, on my way to work..Mondays always the worst",No,No
12002,4,1973330511,Sat May 30 10:56:31 PDT 2009,NO_QUERY,ashleyfo,ahhhhh and its nap time peace and quiet ,ahhhhh and its nap time peace and quiet ,No,Yes
12003,0,2226678397,Thu Jun 18 12:14:54 PDT 2009,NO_QUERY,sam_slade,"@mackenzielw Nope, he's a mystery man! All I had to go on was &quot;really nice&quot; and &quot;yellow sunhat&quot;, so I'm not surprised.  Sorry.","USERNAME Nope, he's a mystery man! All I had to go on was &quot;really nice&quot; and &quot;yellow sunhat&quot;, so I'm not surprised.  Sorry.",No,No
12004,4,2008176129,Tue Jun 02 13:44:09 PDT 2009,NO_QUERY,dancektj,@Ceallaighaine @weegingerbean @mocass I BOUGHT MY FIRST CUTE OUTFIT FOR NATIONALS TODAY ,USERNAME USERNAME USERNAME I BOUGHT MY FIRST CUTE OUTFIT FOR NATIONALS TODAY ,"""Yes""","""Yes"""
12005,4,2051200777,Fri Jun 05 21:05:23 PDT 2009,NO_QUERY,lionl,@flickrlovr Mine are still pretty much the same. I'm obsessed with Patrick Wolf's music! ,USERNAME Mine are still pretty much the same. I'm obsessed with Patrick Wolf's music! ,"""Yes""",No
12006,0,1828039775,Sun May 17 11:58:05 PDT 2009,NO_QUERY,leabella,My netbook is over used ,My netbook is over used ,No,No
12007,0,2003106556,Tue Jun 02 05:53:33 PDT 2009,NO_QUERY,lienberry,beer had his balls removed.. he's so quiet and sad now ,beer had his balls removed.. he's so quiet and sad now ,No,"""No"""
12008,0,2264532021,Sun Jun 21 04:10:07 PDT 2009,NO_QUERY,ixideeixi,had good convo wit babie... miss him even more...... ,had good convo wit babie... miss him even more...... ,Yes,"""Yes"""
12009,4,1686266301,Sun May 03 04:37:34 PDT 2009,NO_QUERY,WarrenWhitlock,@Tracy_Roberts &quot;more than enough?&quot; HA I know when I've worn out my welcome ,USERNAME &quot;more than enough?&quot; HA I know when I've worn out my welcome ,"""No""",No
12010,0,2200763583,Tue Jun 16 19:20:23 PDT 2009,NO_QUERY,DaniEmmons,Not feeling well.. ,Not feeling well.. ,No,No
12011,0,2052354479,Sat Jun 06 00:27:05 PDT 2009,NO_QUERY,Funnyguyls,@Nicosha i called you and you didn't answer ,USERNAME i called you and you didn't answer ,No,"""No"""
12012,4,1559292002,Sun Apr 19 10:45:35 PDT 2009,NO_QUERY,SariesaurousRex,Today's weather is awesome.  I wanna go to the park. ,Today's weather is awesome.  I wanna go to the park. ,Yes,Yes
12013,0,2192032828,Tue Jun 16 06:23:45 PDT 2009,NO_QUERY,sev009,only peta wants to follow me  i wish someone i admire would wink wink nudge nudge lol  still searching 4 pink tik june 27th,only peta wants to follow me  i wish someone i admire would wink wink nudge nudge lol  still searching 4 pink tik june 27th,No,No
12014,4,1978311837,Sat May 30 22:59:45 PDT 2009,NO_QUERY,athdaraxen,is off to bed...hopefully going to the movies tomorrow ,is off to bed...hopefully going to the movies tomorrow ,No,No
12015,4,2186437459,Mon Jun 15 18:50:20 PDT 2009,NO_QUERY,jenniiixlovex3,i just found money in my shorts pocket that i didn't know i had! yay! ,i just found money in my shorts pocket that i didn't know i had! yay! ,Yes,Yes
12016,4,2071096897,Sun Jun 07 18:49:45 PDT 2009,NO_QUERY,ihatehaley,@demiDisaster lame ): pe needs to be forever&lt;3  and then ugh... no more pe together? &lt;/3,USERNAME lame ): pe needs to be forever&lt;3  and then ugh... no more pe together? &lt;/3,"""No""",Yes
12017,4,1976457070,Sat May 30 17:22:27 PDT 2009,NO_QUERY,PsychicSophie,"@SKORPIOLOVE I have always said that everyone is PSYCHIC. Though I will not have more children, my son was born on 6-12! ","USERNAME I have always said that everyone is PSYCHIC. Though I will not have more children, my son was born on 6-12! ",No,No
12018,0,2217785187,Wed Jun 17 21:22:49 PDT 2009,NO_QUERY,NikkiStires,@ashleycurley i want cheba hut with you and the boys ,USERNAME i want cheba hut with you and the boys ,No,Yes
12019,4,1685573260,Sun May 03 01:00:45 PDT 2009,NO_QUERY,KevinTNorman,@RealHughJackman my friend your movie was extremely epic! I'm an aspirig actor so maybe we can do a movie one day ,USERNAME my friend your movie was extremely epic! I'm an aspirig actor so maybe we can do a movie one day ,"""Yes""",Yes
12020,4,1550968783,Sat Apr 18 07:46:39 PDT 2009,NO_QUERY,dos4gw,had an awesome day. many many more where that came from ,had an awesome day. many many more where that came from ,Yes,Yes
12021,4,1980540056,Sun May 31 07:01:44 PDT 2009,NO_QUERY,Pir8t,Have to get ready for Mayfaire-maybe I will be this- http://bit.ly/4Ux4r  I have the costume for one ,Have to get ready for Mayfaire-maybe I will be this- URL  I have the costume for one ,No,No
12022,0,2015350832,Wed Jun 03 04:25:45 PDT 2009,NO_QUERY,bebecka23,beautiful morning!! Hope it doesn't rain ,beautiful morning!! Hope it doesn't rain ,Yes,Yes
12023,0,2324553379,Thu Jun 25 03:27:11 PDT 2009,NO_QUERY,fromthesamesky,@bourach it does kinda hurt. ,USERNAME it does kinda hurt. ,No,No
12024,0,1998428741,Mon Jun 01 18:31:58 PDT 2009,NO_QUERY,Painterlily,@Vieva Same thing happened to me. Was able to get the stud back in a few times but it got very irritated very fast and I had to leave it ,USERNAME Same thing happened to me. Was able to get the stud back in a few times but it got very irritated very fast and I had to leave it ,No,No
12025,0,2206582121,Wed Jun 17 06:45:40 PDT 2009,NO_QUERY,cindymanila,I'm packing things at the moment. malessss. ,I'm packing things at the moment. malessss. ,No,No
12026,0,1976492245,Sat May 30 17:29:04 PDT 2009,NO_QUERY,lizzardd,plans are canceled. ,plans are canceled. ,No,No
12027,0,2232019938,Thu Jun 18 19:20:31 PDT 2009,NO_QUERY,loleehtah,Wtf?both caitlin and kupono are in the bottom  here is hoping and praying that kayla and evan(with their respective partners) will b safe,Wtf?both caitlin and kupono are in the bottom  here is hoping and praying that kayla and evan(with their respective partners) will b safe,No,No
12028,4,1559006245,Sun Apr 19 10:00:17 PDT 2009,NO_QUERY,collinsmetu,About to give the Air Zoom Vomero 3 their inaugural run.  ,About to give the Air Zoom Vomero 3 their inaugural run.  ,No,No
12029,0,2216014754,Wed Jun 17 18:55:36 PDT 2009,NO_QUERY,jcbebe31,@taybs I'm sad too. ,USERNAME I'm sad too. ,No,No
