,target,id,date,query,user,input,input_processed,GPT Positive,GPT Negative
14500,4,1827732296,Sun May 17 11:19:51 PDT 2009,NO_QUERY,coolerthany0o,@323monkey I know ,USERNAME I know ,No,No
14501,0,1676582832,Fri May 01 22:29:35 PDT 2009,NO_QUERY,SonicPooh,It's 1:28 am and I want Hostess ORANGE Cupcakes. ,It's 1:28 am and I want Hostess ORANGE Cupcakes. ,No,No
14502,0,1553799326,Sat Apr 18 15:14:41 PDT 2009,NO_QUERY,dirkjohnson,@Kameshvari I want three goats!! But I can't keep any here. ,USERNAME I want three goats!! But I can't keep any here. ,No,No
14503,0,1996089160,Mon Jun 01 14:31:03 PDT 2009,NO_QUERY,taylortrav,twitter wont display my pictures ,twitter wont display my pictures ,No,No
14504,0,2001240587,Tue Jun 02 00:15:30 PDT 2009,NO_QUERY,smellyocheese,@Askmewhats * hugs* what's wrong? ,USERNAME * hugs* what's wrong? ,No,No
14505,0,1956846280,Thu May 28 22:50:27 PDT 2009,NO_QUERY,SUGARvampchick,@DoubleDgirl09 oh girl. i'm sorry to hear that ,USERNAME oh girl. i'm sorry to hear that ,No,No
14506,4,1960648540,Fri May 29 08:17:29 PDT 2009,NO_QUERY,Momspective,"@GreenEyedJen It's follow friday, people show their love by tweeting their fav tweeps and adding #ff or #followfriday to it ","USERNAME It's follow friday, people show their love by tweeting their fav tweeps and adding ff or followfriday to it ",Yes,"""No"""
14507,0,2322188635,Wed Jun 24 22:11:34 PDT 2009,NO_QUERY,vphungg,wow i just saw the @s!! sorry ,wow i just saw the USERNAME sorry ,No,No
14508,0,2054217733,Sat Jun 06 06:51:04 PDT 2009,NO_QUERY,itzjuju,ugh... 1 o'clock cant come any slower ,ugh... 1 o'clock cant come any slower ,No,No
14509,0,2263755281,Sun Jun 21 01:43:05 PDT 2009,NO_QUERY,inezlaukl,"@vvhatslife why just when i started tweeting, you stopped! ","USERNAME why just when i started tweeting, you stopped! ",No,"""No"""
14510,4,1932380798,Tue May 26 21:21:11 PDT 2009,NO_QUERY,TSean09,Txt msging   http://twitpic.com/61c7n,Txt msging   URL,No,No
