,target,id,date,query,user,input,input_processed,GPT Positive,GPT Negative
6500,4,2183625110,Mon Jun 15 14:45:48 PDT 2009,NO_QUERY,sheryonstone,you got me rockin with your stones @taxibob  ♫ http://blip.fm/~8a5gh,you got me rockin with your stones USERNAME  ♫ URL,"""Yes""","""No"""
6501,0,1986087998,Sun May 31 18:18:11 PDT 2009,NO_QUERY,getfreakinglow,My weekend was shit. Besides friday. But still. I'm in SO much pain from softball. ,My weekend was shit. Besides friday. But still. I'm in SO much pain from softball. ,No,No
6502,4,2060579658,Sat Jun 06 19:10:20 PDT 2009,NO_QUERY,BeckieeBoo,'i didnt even know i had a cuncusion untill i tried drinking water through my nose' lmao thank you mike ,'i didnt even know i had a cuncusion untill i tried drinking water through my nose' lmao thank you mike ,Yes,No
6503,0,2239791403,Fri Jun 19 08:58:20 PDT 2009,NO_QUERY,maidmissa,@Ataraxis00 this really sucks ,USERNAME this really sucks ,No,Yes
6504,0,2219147809,Wed Jun 17 23:54:02 PDT 2009,NO_QUERY,Hilelizabeth,"Romance novels are all the same, Cade and Tess suck.  boo","Romance novels are all the same, Cade and Tess suck.  boo",No,No
6505,4,1973520028,Sat May 30 11:18:35 PDT 2009,NO_QUERY,_J_A_M_E_S_,But what would we do here? That's what I'm thinking about. ,But what would we do here? That's what I'm thinking about. ,No,No
6506,4,2176045850,Mon Jun 15 02:45:21 PDT 2009,NO_QUERY,Bizarre57,"@Sensitivesoul Hey, great news!  ","USERNAME Hey, great news!  ",Yes,Yes
6507,0,2235933879,Fri Jun 19 02:26:29 PDT 2009,NO_QUERY,IFearTheReaper,so starts day one of a year long battle. i really thought we were done with this. now i find out itll be like this once every 5 years. ,so starts day one of a year long battle. i really thought we were done with this. now i find out itll be like this once every 5 years. ,No,Yes
6508,4,1983917817,Sun May 31 14:05:16 PDT 2009,NO_QUERY,LaurenDewey,We are owning the Angels. Go Mariners!! ,We are owning the Angels. Go Mariners!! ,Yes,Yes
6509,0,2001119279,Mon Jun 01 23:53:58 PDT 2009,NO_QUERY,mrsbrightsidex,"the scale hates me today,even more than usuall ","the scale hates me today,even more than usuall ",No,"""Yes"""
6510,4,1693721573,Sun May 03 23:32:06 PDT 2009,NO_QUERY,PinkyPalacios,My husband is my only follower. lol ,My husband is my only follower. lol ,No,No
6511,4,1976198562,Sat May 30 16:48:10 PDT 2009,NO_QUERY,valerieee,loooooooving the rainstorm outside ,loooooooving the rainstorm outside ,Yes,Yes
6512,0,2065321324,Sun Jun 07 08:21:18 PDT 2009,NO_QUERY,DCdebbie,@guytustin my party is moving to Sarasota  sad to have not met,USERNAME my party is moving to Sarasota  sad to have not met,No,"""No"""
6513,0,2179226705,Mon Jun 15 08:49:05 PDT 2009,NO_QUERY,Jess_kahh,@MargieHead Awh...  I know that feeling. What were they about?,USERNAME Awh...  I know that feeling. What were they about?,No,"""No"""
6514,4,1979926571,Sun May 31 05:03:11 PDT 2009,NO_QUERY,Cheface,"Best sleep ever, have well missed dover st &amp; saturday night lcrs! Absolute shambles 2day though, sunshine with voos &amp; adam soon hopefully ","Best sleep ever, have well missed dover st &amp; saturday night lcrs! Absolute shambles 2day though, sunshine with voos &amp; adam soon hopefully ",No,No
6515,4,2192672843,Tue Jun 16 07:23:03 PDT 2009,NO_QUERY,ahuvasegal,@HilzFuld BTW I never heard of Forex before I met you and have now seen two massive billboards in the last week about it ,USERNAME BTW I never heard of Forex before I met you and have now seen two massive billboards in the last week about it ,No,No
6516,0,1564774228,Mon Apr 20 04:52:42 PDT 2009,NO_QUERY,peritter,back to work - vacation is over - ,back to work - vacation is over - ,No,No
6517,0,1565126691,Mon Apr 20 05:58:20 PDT 2009,NO_QUERY,Lauren_Bugg,haha. done with my hair. about to leave for schoool. ,haha. done with my hair. about to leave for schoool. ,No,No
6518,4,1835782693,Mon May 18 06:44:27 PDT 2009,NO_QUERY,Layzz13,OMG! just watched the next JONAS episode  It was SOO awesome. it totally made my freaking day ,OMG! just watched the next JONAS episode  It was SOO awesome. it totally made my freaking day ,"""Yes""",Yes
6519,4,2014803535,Wed Jun 03 02:44:26 PDT 2009,NO_QUERY,iAd0rkable,@natacha_cheenee heyyy it's chinese exam tomorrow  h0orah!~,USERNAME heyyy it's chinese exam tomorrow  h0orah!~,No,"""Yes"""
6520,0,2070446806,Sun Jun 07 17:42:38 PDT 2009,NO_QUERY,ryanmmurphy,"@beckmontgomery aww becky, this made me instantly sad. I feel like I just watched a compassion ad about those less fortunate ","USERNAME aww becky, this made me instantly sad. I feel like I just watched a compassion ad about those less fortunate ","""No""",Yes
6521,0,2186141327,Mon Jun 15 18:24:56 PDT 2009,NO_QUERY,sarahamil,Lonely  Modays are always the hardest,Lonely  Modays are always the hardest,No,No
6522,4,2072532046,Sun Jun 07 21:12:36 PDT 2009,NO_QUERY,Gotjuicygirl,@Darklatino thanx love ! I definitely agree ,USERNAME thanx love ! I definitely agree ,"""Yes""",Yes
6523,4,1968217437,Fri May 29 20:59:39 PDT 2009,NO_QUERY,MINGOENT,@LatinaNichelle4 whats up mama? r u with us in #truestatement my peepz @dsthestar1121 is gettin it in ,USERNAME whats up mama? r u with us in truestatement my peepz USERNAME is gettin it in ,No,No
6524,0,2058431341,Sat Jun 06 14:55:45 PDT 2009,NO_QUERY,XpaigemillsX,am reading miley cyrus miles to go and the bit about her pappy made me cry ,am reading miley cyrus miles to go and the bit about her pappy made me cry ,No,Yes
6525,0,1755503827,Sun May 10 09:18:26 PDT 2009,NO_QUERY,nulc_paul,"Well, they are - I have to be somewhere else that day ","Well, they are - I have to be somewhere else that day ",No,No
6526,4,2003110933,Tue Jun 02 05:54:06 PDT 2009,NO_QUERY,taintedvertigo,@ripsAHOY my asian accent and my playful lingos ,USERNAME my asian accent and my playful lingos ,No,Yes
6527,4,2185986832,Mon Jun 15 18:11:38 PDT 2009,NO_QUERY,couturequeen3,making a Jasper video for ally ,making a Jasper video for ally ,No,No
6528,0,2326875491,Thu Jun 25 07:37:37 PDT 2009,NO_QUERY,11megan,has the dentist today ,has the dentist today ,No,No
6529,0,2068381278,Sun Jun 07 13:59:17 PDT 2009,NO_QUERY,tassm,#apprentice no way!! ,apprentice no way!! ,No,No
6530,0,1882382242,Fri May 22 06:46:16 PDT 2009,NO_QUERY,Dogbook,Billy wants Becky to come home.  http://apps.facebook.com/dogbook/profile/view/190466,Billy wants Becky to come home.  URL,No,No
6531,4,1685759828,Sun May 03 01:56:23 PDT 2009,NO_QUERY,ask4adam,"@maryamp good plan. i went w hot shower, but opted for jaeger instead of milk ","USERNAME good plan. i went w hot shower, but opted for jaeger instead of milk ",No,"""Yes"""
6532,4,2067144837,Sun Jun 07 11:49:43 PDT 2009,NO_QUERY,kim_bulletspray,@truelovealwaysx WHATTTTTTT!? i believe she has Obsessive Twittering Disorder  OTD!,USERNAME WHATTTTTTT!? i believe she has Obsessive Twittering Disorder  OTD!,"""No""","""No"""
6533,4,1997102897,Mon Jun 01 16:15:29 PDT 2009,NO_QUERY,knzhola,"im 100% completely content  in my room with jamie,redoing my room soon i love my casa","im 100% completely content  in my room with jamie,redoing my room soon i love my casa","""Yes""",Yes
6534,4,2193190570,Tue Jun 16 08:07:10 PDT 2009,NO_QUERY,lizetteclaudio,Romans 8:15-17 (The Message version) ,Romans 8:15-17 (The Message version) ,No,No
6535,4,1982167473,Sun May 31 10:39:50 PDT 2009,NO_QUERY,iLoveColbyO,@ccmatthews ohh sweeet! btw hear hey yo by colby &amp; Brooke hogan ,USERNAME ohh sweeet! btw hear hey yo by colby &amp; Brooke hogan ,"""No""","""No"""
6536,0,2225751299,Thu Jun 18 11:06:08 PDT 2009,NO_QUERY,Rendallx,puree bored ,puree bored ,No,No
6537,4,1985930248,Sun May 31 18:02:30 PDT 2009,NO_QUERY,lisastarlynn,@TheLenzyme Thanks for props!  ♫ http://blip.fm/~7ej98,USERNAME Thanks for props!  ♫ URL,"""Yes""","""No"""
6538,4,1833727210,Mon May 18 00:14:46 PDT 2009,NO_QUERY,egfive,http://yfrog.com/1fsooj Hello. I'm five years old. Haha.. Dark hair and funny baby face. To Mr. Cz! ,URL Hello. I'm five years old. Haha.. Dark hair and funny baby face. To Mr. Cz! ,No,No
6539,4,2071992220,Sun Jun 07 20:13:03 PDT 2009,NO_QUERY,xdeeee,chow time ,chow time ,No,No
6540,4,2059665227,Sat Jun 06 17:23:23 PDT 2009,NO_QUERY,WinnieVuong,@JonasBrothers New music video premieres tomorrow! ,USERNAME New music video premieres tomorrow! ,No,No
6541,4,1998328801,Mon Jun 01 18:22:11 PDT 2009,NO_QUERY,aubmarie09,Goes to sierra tomorrow to get her classes... I feel like a grown up  haha.,Goes to sierra tomorrow to get her classes... I feel like a grown up  haha.,Yes,Yes
6542,4,1679348933,Sat May 02 09:08:24 PDT 2009,NO_QUERY,wannamama,in love with wolverine ,in love with wolverine ,Yes,No
6543,0,1968469846,Fri May 29 21:30:14 PDT 2009,NO_QUERY,mary__ellen,@tnikolaisen for sure! I'm leaving tomorrow at 7am till monday night tho then i start work tuesday  but anything i know about ill let  ...,USERNAME for sure! I'm leaving tomorrow at 7am till monday night tho then i start work tuesday  but anything i know about ill let  ...,No,"""No"""
6544,4,1793139801,Thu May 14 01:31:32 PDT 2009,NO_QUERY,Playmogeek,hello world ,hello world ,No,No
6545,0,2218878561,Wed Jun 17 23:19:51 PDT 2009,NO_QUERY,kaylanicream,@wordman1994  sorry to hear that. sounds like me the other night. hope u have a better 2morrow!,USERNAME  sorry to hear that. sounds like me the other night. hope u have a better 2morrow!,"""Yes""","""Yes"""
6546,0,2199784534,Tue Jun 16 18:00:01 PDT 2009,NO_QUERY,peachonice,"@thetoughsams we were thinking 2 vs 1 but that 3rd person drinking is a good idea! neighbors here are kinda sketchy, I wish they were hot ","USERNAME we were thinking 2 vs 1 but that 3rd person drinking is a good idea! neighbors here are kinda sketchy, I wish they were hot ",No,No
