,target,id,date,query,user,input,input_processed,GPT Positive,GPT Negative
23500,0,2263626716,Sun Jun 21 01:20:28 PDT 2009,NO_QUERY,goldenhaze,@AnnaWassell have a fabulous holiday with Amber muffin! wish I was going with u two  big lovage xxxxxxx,USERNAME have a fabulous holiday with Amber muffin! wish I was going with u two  big lovage xxxxxxx,"""Yes""",Yes
23501,4,2190667785,Tue Jun 16 03:23:19 PDT 2009,NO_QUERY,stevescurlygirl,rt @HappyMomAmy still need 41 people to enter for the live Toywranglers giveaway (5 winners!)...pass it on  http://bitly.com/Y9BTC,rt USERNAME still need 41 people to enter for the live Toywranglers giveaway (5 winners!)...pass it on  URL,"""No""","""No"""
23502,0,2176440137,Mon Jun 15 03:52:54 PDT 2009,NO_QUERY,Mitacante4urs,Sinus headache ,Sinus headache ,No,No
23503,0,2051698359,Fri Jun 05 22:35:24 PDT 2009,NO_QUERY,luvguard,@peterfacinelli work all weekend and squeezing in some studying too... ,USERNAME work all weekend and squeezing in some studying too... ,No,"""No"""
23504,4,2031414662,Thu Jun 04 09:47:03 PDT 2009,NO_QUERY,EvanHammond,@brjohnson2 Yep! Im still here  And NO Im not building via command line. CakePHP's tutorials are all in command line format. /wrists.,USERNAME Yep! Im still here  And NO Im not building via command line. CakePHP's tutorials are all in command line format. /wrists.,"""No""",No
23505,0,2254355810,Sat Jun 20 09:37:18 PDT 2009,NO_QUERY,hiddennearyou,Heading to work early on a Saturday = notsomuch funz. Biggest thing I hate about my job is working pretty much every weekend and holiday ,Heading to work early on a Saturday = notsomuch funz. Biggest thing I hate about my job is working pretty much every weekend and holiday ,No,No
23506,0,2013052437,Tue Jun 02 21:49:08 PDT 2009,NO_QUERY,RisaAnne,I haven't taken anything revolutionary in a while. I need to  http://bit.ly/aOima,I haven't taken anything revolutionary in a while. I need to  URL,No,No
23507,4,2053630440,Sat Jun 06 05:12:18 PDT 2009,NO_QUERY,divya13,Watching vids on Youtube ,Watching vids on Youtube ,No,No
23508,0,1997982214,Mon Jun 01 17:47:38 PDT 2009,NO_QUERY,Julia_is_REAL,I have a horrible headache...  Time for a nap I guess.,I have a horrible headache...  Time for a nap I guess.,No,No
23509,0,1687180529,Sun May 03 08:00:01 PDT 2009,NO_QUERY,Elizabethnes,laying in bed. i dont feel good ,laying in bed. i dont feel good ,No,No
23510,0,2264169402,Sun Jun 21 03:00:28 PDT 2009,NO_QUERY,ArielCo,@ionuca that so sux  ... okei. bafta la examene.,USERNAME that so sux  ... okei. bafta la examene.,No,No
23511,0,1983500676,Sun May 31 13:16:33 PDT 2009,NO_QUERY,miss_r,@Dailanche I nearly had white but my hairdresser said it would just go yellow ,USERNAME I nearly had white but my hairdresser said it would just go yellow ,No,No
23512,0,1835397200,Mon May 18 05:53:58 PDT 2009,NO_QUERY,mebrandonb,@lucyvonne11 Prepare for a strange and most probably stressful morning at work. And try to come early if you can. ,USERNAME Prepare for a strange and most probably stressful morning at work. And try to come early if you can. ,No,No
23513,4,2012539465,Tue Jun 02 20:50:08 PDT 2009,NO_QUERY,newbtech,Post Updated:  How To Set Up Live SkyDrive or Google Apps As Network Drives - http://tinyurl.com/r3y7oe  ,Post Updated:  How To Set Up Live SkyDrive or Google Apps As Network Drives - URL  ,No,"""No"""
23514,0,1825451105,Sun May 17 05:44:52 PDT 2009,NO_QUERY,kimbarweee,i wish reemer were playing notts on 26th may  that wouldve been goood.,i wish reemer were playing notts on 26th may  that wouldve been goood.,No,No
