,target,id,date,query,user,input,input_processed,GPT Positive,GPT Negative
4000,0,1956743804,Thu May 28 22:34:49 PDT 2009,NO_QUERY,cmoore2k11,Got finals in the morning  so I'm finna hit these sheets peace out.,Got finals in the morning  so I'm finna hit these sheets peace out.,No,"""Yes"""
4001,0,1558609820,Sun Apr 19 08:53:34 PDT 2009,NO_QUERY,Raachh_Ox,Listening To Music and Doing Homework ,Listening To Music and Doing Homework ,No,Yes
4002,0,2066819248,Sun Jun 07 11:13:44 PDT 2009,NO_QUERY,Lannaa,"@Louiise_t you're probably talking about something completely different, but i was thinking the same thing ","USERNAME you're probably talking about something completely different, but i was thinking the same thing ","""Yes""","""No"""
4003,0,2209275356,Wed Jun 17 10:12:30 PDT 2009,NO_QUERY,glitzandglamour,Good morning people! Wishing I was in LA @ the Lakers parade but alas I am working on floor plans. ,Good morning people! Wishing I was in LA @ the Lakers parade but alas I am working on floor plans. ,"""Yes""",Yes
4004,4,2058534702,Sat Jun 06 15:07:58 PDT 2009,NO_QUERY,hairycornflakes,@davidmacf  hows things m8?,USERNAME  hows things m8?,"""Yes""","""No"""
4005,4,2063546349,Sun Jun 07 03:05:49 PDT 2009,NO_QUERY,queenvierzha,@ulatkaren thx for follow ,USERNAME thx for follow ,"""Yes""","""Yes"""
4006,0,2216007108,Wed Jun 17 18:55:00 PDT 2009,NO_QUERY,happylovesChuck,"@tinamats Haha! yes, I only want the copy and paste feature. haha! Sucks that you touch people have to pay. ","USERNAME Haha! yes, I only want the copy and paste feature. haha! Sucks that you touch people have to pay. ","""Yes""","""Yes"""
4007,4,2189874859,Tue Jun 16 01:08:22 PDT 2009,NO_QUERY,PumaSwede,"@NicaNoelle hahaaa, glad to hear you are enjoying it ","USERNAME hahaaa, glad to hear you are enjoying it ","""Yes""","""Yes"""
4008,0,1980885778,Sun May 31 07:55:09 PDT 2009,NO_QUERY,andrewtechhelp,WINTER is here - Cold time ,WINTER is here - Cold time ,No,No
4009,4,1548644622,Fri Apr 17 21:32:32 PDT 2009,NO_QUERY,angelaxjonas,"@iluvwentzXstump HAHAHAHA, YEAH WHATEVER SON  yuck, how is that thing gorgeous? hes a nasty fool with brown piss  LMAO.","USERNAME HAHAHAHA, YEAH WHATEVER SON  yuck, how is that thing gorgeous? hes a nasty fool with brown piss  LMAO.","""No""","""No"""
4010,4,1836227401,Mon May 18 07:36:56 PDT 2009,NO_QUERY,lysward,@livinveg those sunshine burgers look delicious. where did you get them at? and i hope your BBQ goes well ,USERNAME those sunshine burgers look delicious. where did you get them at? and i hope your BBQ goes well ,"""Yes""","""Yes"""
4011,0,1996881166,Mon Jun 01 15:51:36 PDT 2009,NO_QUERY,ValenciaGladney,is waiting on this uber boring class to start...not looking forward to it ,is waiting on this uber boring class to start...not looking forward to it ,No,No
4012,0,1834266204,Mon May 18 02:16:11 PDT 2009,NO_QUERY,WarrenHobden,Still feeling shabby after a poorly weekend ,Still feeling shabby after a poorly weekend ,No,No
4013,0,1932636169,Tue May 26 21:52:58 PDT 2009,NO_QUERY,brandonpaxton,My woman is very sick and I'm not home to take care of her ,My woman is very sick and I'm not home to take care of her ,No,No
4014,0,2253749012,Sat Jun 20 08:40:50 PDT 2009,NO_QUERY,PrincessSonshu,Soon i might not be able to tweet for a long time..might get the internet connection off!!! LOL!!! Unfair but will happen mostly...  ,Soon i might not be able to tweet for a long time..might get the internet connection off!!! LOL!!! Unfair but will happen mostly...  ,No,No
4015,0,2245841806,Fri Jun 19 16:43:04 PDT 2009,NO_QUERY,nathalie604,"@mrskutcher Oral surgeons suck, I'll be impersonating you very soon..  ","USERNAME Oral surgeons suck, I'll be impersonating you very soon..  ",No,No
4016,4,2062648892,Sat Jun 06 23:51:52 PDT 2009,NO_QUERY,LittleYellowJen,is thinking a certain dg should do some dsi promo at eb games penrith ,is thinking a certain dg should do some dsi promo at eb games penrith ,No,No
4017,0,2223499648,Thu Jun 18 08:21:03 PDT 2009,NO_QUERY,tidesandclouds,@mattnistler that's a huge bummer you couldn't go last night ,USERNAME that's a huge bummer you couldn't go last night ,"""Yes""","""Yes"""
4018,0,2071631469,Sun Jun 07 19:41:42 PDT 2009,NO_QUERY,SUGARvampchick,@BluePhoenix1 i'm trying my computer is fuxing up ,USERNAME i'm trying my computer is fuxing up ,No,"""No"""
4019,0,2232391941,Thu Jun 18 19:50:58 PDT 2009,NO_QUERY,delifte,@erinzorz I just found myself bored. ,USERNAME I just found myself bored. ,"""No""","""Yes"""
